Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BATTY, Ron ",Full Back,24,0,0,3,0,0,0,0,0
,"CASEY, Tommy ",Wing Half,26,6,3,3,1,1,0,0,0
,"COOPER, Joe ",Wing Half,1,0,0,0,0,0,0,0,0
,"CROWE, Charlie ",Wing Half,11,1,0,0,0,0,0,0,0
,"CURRY, Bill ",Forward,18,4,0,3,1,0,0,0,0
,"DAVIES, Reg ",Inside Forward,26,13,0,3,0,0,0,0,0
,"EASTHAM, George ",Midfielder,18,2,0,0,0,0,0,0,0
,"FRANKS, Albert ",Wing Half,7,0,0,0,0,0,0,0,0
,"HANNAH, George ",Inside Forward,15,2,0,0,0,0,0,0,0
,"HUGHES, Gordon ",Winger,2,0,0,0,0,0,0,0,0
,"KEEBLE, Vic ",Centre Forward,14,4,0,0,0,0,0,0,0
,"KEERY, Stan ",Wing Half,8,0,0,0,0,0,0,0,0
,"KEITH, Dick ",Full Back,33,0,0,3,0,0,0,0,0
,"LACKENBY, George ",Full Back,2,0,0,0,0,0,0,0,0
,"MCMICHAEL, Alf ",Full Back,25,0,0,0,0,0,0,0,0
,"MILBURN, Jackie ",Centre Forward,32,12,0,1,0,0,0,0,0
,"MITCHELL, Bobby ",Winger,25,2,0,1,0,0,0,0,0
,"MITCHELL, Stewart ",Goalkeeper,7,0,0,0,0,0,0,0,0
,"PATERSON, Bill ",Central Defender,1,0,0,0,0,0,0,0,0
,"PRIOR, Ken ",Winger,2,0,0,0,0,0,0,0,0
,"PUNTON, Bill ",Winger,10,1,0,2,0,0,0,0,0
,"REDHEAD, Bill ",Wing Half,1,0,0,0,0,0,0,0,0
,"SCOTT, Malcolm ",Wing Half,2,0,0,1,0,0,0,0,0
,"SCOULAR, Jimmy ",Wing Half,33,3,0,3,0,0,0,0,0
,"SIMPSON, Ronnie ",Goalkeeper,35,0,0,3,0,0,0,0,0
,"SPEARS, Alan ",Winger,0,0,0,0,0,0,0,0,0
,"STOKOE, Bob ",Central Defender,39,0,0,2,0,0,0,0,0
,"TAIT, Alex ",Centre Forward,11,5,0,2,2,0,0,0,0
,"TAYLOR, Harry ",Winger,4,1,0,0,0,0,0,0,0
,"WHITE, Len ",Inside Forward,30,10,0,3,3,0,0,0,0
