,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Robin van Persie\3fcab3a8,nl NED,AT,28,38,35,3123,34.7,26,9,23,3,4,6,0,0.75,0.26,1.01,0.66,0.92,Matchs
Patrice Evra\51a3caf1,fr FRA,DF,31,34,34,3060,34.0,4,5,4,0,0,3,0,0.12,0.15,0.26,0.12,0.26,Matchs
Michael Carrick\ab7263c1,eng ENG,MT,31,36,34,3044,33.8,1,4,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15,Matchs
David de Gea\7ba6d84e,es ESP,GB,21,28,28,2520,28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rafael\9a1f2e1c,br BRA,DFMT,22,28,27,2313,25.7,3,3,3,0,0,6,1,0.12,0.12,0.23,0.12,0.23,Matchs
Rio Ferdinand\52465662,eng ENG,DF,33,28,26,2321,25.8,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matchs
Antonio Valencia\08aa17d0,ec ECU,DFMT,26,30,24,2207,24.5,1,5,1,0,0,6,0,0.04,0.20,0.24,0.04,0.24,Matchs
Wayne Rooney\f07be45a,eng ENG,ATMT,26,27,22,2014,22.4,12,10,11,1,2,7,0,0.54,0.45,0.98,0.49,0.94,Matchs
Jonny Evans\f8fcd2a5,nir NIR,DF,24,23,21,1902,21.1,3,1,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matchs
Nemanja Vidić\4b30b37e,rs SRB,DF,30,19,18,1617,18.0,1,1,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matchs
Tom Cleverley\6cdd8245,eng ENG,MT,22,22,18,1445,16.1,2,2,2,0,0,1,0,0.12,0.12,0.25,0.12,0.25,Matchs
Ashley Young\be927d03,eng ENG,DFAT,27,19,17,1368,15.2,0,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matchs
Shinji Kagawa\5afafbfe,jp JPN,ATMT,23,20,17,1314,14.6,6,3,6,0,0,1,0,0.41,0.21,0.62,0.41,0.62,Matchs
Danny Welbeck\ce5143da,eng ENG,ATMT,21,27,13,1301,14.5,1,4,1,0,0,1,0,0.07,0.28,0.35,0.07,0.35,Matchs
Phil Jones\def899bd,eng ENG,DFMT,20,17,13,1209,13.4,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matchs
Ryan Giggs\561de8d0,wls WAL,ATMT,38,22,12,1168,13.0,2,3,2,0,0,0,0,0.15,0.23,0.39,0.15,0.39,Matchs
Chris Smalling\b6964eb6,eng ENG,DF,22,15,10,1020,11.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Anders Lindegaard\636f1a28,dk DEN,GB,28,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Javier Hernández\189cee7b,mx MEX,AT,24,22,9,952,10.6,10,3,10,0,1,1,0,0.95,0.28,1.23,0.95,1.23,Matchs
Anderson\ffcbeb74,br BRA,MT,24,17,9,824,9.2,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matchs
Paul Scholes\24a3a72c,eng ENG,MT,37,15,8,749,8.3,1,1,1,0,0,6,0,0.12,0.12,0.24,0.12,0.24,Matchs
Nani\15e9c7e6,pt POR,ATMT,25,11,7,630,7.0,1,2,1,0,0,1,0,0.14,0.29,0.43,0.14,0.43,Matchs
Alexander Büttner\a44f7c60,nl NED,DF,23,5,4,383,4.3,2,1,2,0,0,1,0,0.47,0.23,0.70,0.47,0.70,Matchs
Darren Fletcher\184e4970,sct SCO,MT,28,3,2,181,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matchs
Nick Powell\05ca4fcb,eng ENG,ATMT,18,2,0,32,0.4,1,0,1,0,0,0,0,2.81,0.00,2.81,2.81,2.81,Matchs
Total de l'équipe,,,27.2,38,418,,,80,63,76,4,7,57,1,2.11,1.66,3.76,2.00,3.66,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
