,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Richard Dunne\6cbc015d,ie IRL,DF,26,38,38,3420,38.0,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matchs
Sylvain Distin\002d06bb,fr FRA,DF,28,37,37,3256,36.2,2,0,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matchs
Joey Barton\93bfa675,eng ENG,MT,23,33,33,2967,33.0,6,4,5,1,2,10,1,0.18,0.12,0.30,0.15,0.27,Matchs
Darius Vassell\e342b5e7,eng ENG,ATMT,26,32,28,2562,28.5,3,1,3,0,1,6,0,0.11,0.04,0.14,0.11,0.14,Matchs
Micah Richards\ff87875a,eng ENG,DF,18,28,28,2346,26.1,1,0,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matchs
Nicky Weaver\44509649,eng ENG,GB,27,25,25,2151,23.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Bernardo Corradi\d50232c1,it ITA,AT,30,25,19,1585,17.6,3,2,3,0,0,4,2,0.17,0.11,0.28,0.17,0.28,Matchs
Georgios Samaras\1b77cb6a,gr GRE,ATMT,21,36,16,1696,18.8,4,6,3,1,1,0,0,0.21,0.32,0.53,0.16,0.48,Matchs
Hatem Trabelsi\5df07fda,tn TUN,DF,29,20,16,1370,15.2,1,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matchs
Nedum Onuoha\b28a0b5a,eng ENG,DF,19,18,15,1326,14.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stephen Ireland\bcf30f17,ie IRL,MT,19,24,14,1334,14.8,1,1,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matchs
Trevor Sinclair\d2f7373c,eng ENG,MT,33,18,14,1293,14.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andreas Isaksson\61219b93,se SWE,GB,24,14,12,1179,13.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Ball\cde17c0f,eng ENG,DF,26,12,12,1076,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stephen Jordan\1a3d94b5,eng ENG,DF,24,13,12,1041,11.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dietmar Hamann\01c05efb,de GER,MT,32,16,12,985,10.9,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matchs
Claudio Reyna\75a3a799,us USA,MT,33,15,12,955,10.6,0,,0,0,,2,0,0.00,,,0.00,,Matchs
DaMarcus Beasley\e4d6e7d9,us USA,DFAT,24,18,11,1026,11.4,3,1,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,Matchs
Sun Jihai\fd08c217,cn CHN,DF,28,13,10,999,11.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Johnson\b44ee3cd,eng ENG,MT,18,10,10,900,10.0,0,2,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matchs
Ousmane Dabo\9af295a5,fr FRA,MT,29,13,10,882,9.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Émile Mpenza\4745cfd0,be BEL,AT,28,10,9,826,9.2,3,1,3,0,0,1,0,0.33,0.11,0.44,0.33,0.44,Matchs
Paul Dickov\1ea43e27,sct SCO,AT,33,16,9,816,9.1,0,2,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matchs
Ishmael Miller\58f1973e,eng ENG,AT,19,16,3,447,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Joe Hart\cb4f24c6,eng ENG,GB,19,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matt Mills\593f52b7,eng ENG,DF,20,1,1,59,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Daniel Sturridge\1b7ec703,eng ENG,ATMT,16,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Mills\240e4301,eng ENG,DF,29,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.0,38,394,,,28,21,26,2,4,58,4,0.74,0.55,1.29,0.68,1.24,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
