,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Jussi Jääskeläinen\340d2a24,fi FIN,GB,34,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kevin Davies\2f726a89,eng ENG,AT,32,37,37,3315,36.8,7,7,6,1,1,9,0,0.19,0.19,0.38,0.16,0.35,Matchs
Zat Knight\607efc45,eng ENG,DF,29,35,35,3150,35.0,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matchs
Fabrice Muamba\f5a2bebe,eng ENG,MT,21,36,35,2936,32.6,1,0,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matchs
Gary Cahill\7914b9fe,eng ENG,DF,23,29,29,2610,29.0,5,1,5,0,0,3,0,0.17,0.03,0.21,0.17,0.21,Matchs
Matthew Taylor\3b2c9cac,eng ENG,DFMT,27,37,29,2578,28.6,8,1,5,3,3,2,0,0.28,0.03,0.31,0.17,0.21,Matchs
Lee Chung-yong\49b05a83,kr KOR,ATMT,21,34,27,2407,26.7,4,3,4,0,0,4,0,0.15,0.11,0.26,0.15,0.26,Matchs
Tamir Cohen\d1b983de,il ISR,MT,25,27,26,2090,23.2,3,3,3,0,0,7,1,0.13,0.13,0.26,0.13,0.26,Matchs
Grétar Steinsson\a79e86c4,is ISL,DF,27,27,25,2220,24.7,0,2,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,Matchs
Sam Ricketts\3f8ef948,wls WAL,DF,27,27,25,2168,24.1,0,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04,Matchs
Paul Robinson\80cdbbe1,eng ENG,DF,30,25,24,2191,24.3,0,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,Matchs
Johan Elmander\3438cef9,se SWE,AT,28,25,15,1355,15.1,3,1,3,0,0,2,0,0.20,0.07,0.27,0.20,0.27,Matchs
Jack Wilshere\9c318325,eng ENG,MT,17,14,13,1084,12.0,1,1,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matchs
Ivan Klasnić\214ed478,hr CRO,AT,29,27,12,1212,13.5,8,1,8,0,0,4,0,0.59,0.07,0.67,0.59,0.67,Matchs
Jlloyd Samuel\efc9ff16,tt TRI,DFMT,28,13,12,1028,11.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matchs
Ricardo Gardner\b6a1eaa0,jm JAM,DFMT,30,21,11,1106,12.3,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matchs
Andy O'Brien\1719f6b2,ie IRL,DF,30,6,6,513,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mark Davies\3de91e73,eng ENG,MT,21,17,5,560,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gavin McCann\d1e78f75,eng ENG,MT,31,11,5,537,6.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Vladimír Weiss\1e17dfc7,sk SVK,ATMT,19,13,3,397,4.4,0,3,0,0,0,0,0,0.00,0.68,0.68,0.00,0.68,Matchs
Sean Davis\c3feaa94,eng ENG,MT,29,3,3,234,2.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Basham\1aa84968,eng ENG,DFMT,21,8,2,240,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matchs
Stuart Holden\b8e24504,us USA,MT,23,2,1,115,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Ward\cfb29823,eng ENG,ATMT,17,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Riga Mustapha\eb666286,nl NED,ATMT,27,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.4,38,418,,,42,24,38,4,4,72,5,1.11,0.63,1.74,1.00,1.63,
Total adversaire,,,27.3,38,,,,,,,,,,,,,,,,
