,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Matt Holland\87c9a037,ie IRL,MT,27,38,38,3420,38.0,3,3,3,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matchs
Hermann Hreiðarsson\18e3787e,is ISL,DF,27,38,38,3420,38.0,1,1,1,0,0,3,0,0.03,0.03,0.05,0.03,0.05,Matchs
Chris Makin\aecb9ffc,eng ENG,DF,28,30,30,2547,28.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mark Venus\a92adc09,eng ENG,DF,34,29,29,2588,28.8,1,9,1,0,0,3,0,0.03,0.31,0.35,0.03,0.35,Matchs
John McGreal\b0782688,eng ENG,DF,29,27,27,2430,27.0,1,1,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matchs
Jermaine Wright\ed9cb8eb,eng ENG,DFMT,25,29,24,2237,24.9,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matchs
Marcus Bent\69166246,eng ENG,AT,23,34,23,2302,25.6,9,2,9,0,1,4,0,0.35,0.08,0.43,0.35,0.43,Matchs
Jamie Clapham\1df59e7b,eng ENG,DF,25,32,22,2226,24.7,2,2,2,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matchs
Matteo Sereni\5a846fbb,it ITA,GB,26,21,21,1861,20.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matchs
Alun Armstrong\36cbc674,eng ENG,AT,26,32,21,1714,19.0,4,0,4,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matchs
Finidi George\87fcf713,ng NGA,ATMT,30,25,21,1651,18.3,6,2,6,0,0,0,0,0.33,0.11,0.44,0.33,0.44,Matchs
Marcus Stewart\80463957,eng ENG,AT,28,28,20,2081,23.1,6,4,5,1,2,1,0,0.26,0.17,0.43,0.22,0.39,Matchs
Martijn Reuser\21404bef,nl NED,MT,26,24,18,1727,19.2,1,4,1,0,0,3,0,0.05,0.21,0.26,0.05,0.26,Matchs
Jim Magilton\27240fa9,nir NIR,DFMT,32,24,16,1552,17.2,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matchs
Sixto Peralta\2ea4e6b1,ar ARG,MT,22,22,16,1552,17.2,3,2,3,0,0,2,0,0.17,0.12,0.29,0.17,0.29,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,20,18,16,1348,15.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Marshall\a25b2b24,eng ENG,GB,26,13,13,1260,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fabian Wilnis\5c30b55b,nl NED,DF,30,14,6,778,8.6,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matchs
Richard Naylor\2a5b7959,eng ENG,DFAT,24,14,5,565,6.3,1,3,1,0,0,3,0,0.16,0.48,0.64,0.16,0.64,Matchs
Thomas Gaardsøe\e9a92093,dk DEN,DF,21,4,3,279,3.1,1,0,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matchs
Darren Bent\fe97f10b,eng ENG,AT,17,5,2,247,2.7,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matchs
Pablo Couñago\1633746c,es ESP,AT,21,13,1,435,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Keith Branagan\2415cbc7,ie IRL,GB,35,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tommy Miller\0ad6e1dc,eng ENG,MT,22,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ulrich Le Pen\db85a332,fr FRA,MT,27,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darren Ambrose\6e5117de,eng ENG,ATMT,17,1,0,6,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.2,38,410,,,41,32,40,1,3,42,1,1.08,0.84,1.92,1.05,1.89,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
