-- League --	--- FA Cup ---	---- Other ----

1988/89
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARHAM, Mark 	Winger	3+1	0	0	0	0	0	0	0	0
										
BRENNAN, Mark 	Midfielder	25	3	0	1	0	0	5	0	0
										
BURKE, Mark 	Winger	21+8	5	0	1	0	0	3	0	0
										
COOPER, Colin 	Central Defender	35	2	0	1	0	0	6	1	0
										
COVERDALE, Drew 	Full Back	0	0	0	0	0	0	0	0	0
										
DAVENPORT, Peter 	Forward	23+1	4	0	1	0	0	3	1	0
										
GILL, Gary 	Midfielder	6+2	0	0	0	0	0	1+1	0	0
										
GLOVER, Dean 	Central Defender	8+4	1	1	1	0	0	2	2	2
										
HAMILTON, Gary 	Midfielder	35+1	3	0	1	0	0	6	0	0
										
KERNAGHAN, Alan 	Central Defender	5+18	0	0	0	0	0	1+2	0	0
										
KERR, Paul 	Midfielder	18+2	1	0	0	0	0	3+1	0	0
										
MOHAN, Nicky 	Central Defender	5+1	0	0	0+1	0	0	1	0	0
										
MOWBRAY, Tony 	Central Defender	37	3	0	1	0	0	6	0	0
										
PALLISTER, Gary 	Central Defender	37	1	0	1	0	0	6	0	0
										
PARKINSON, Gary 	Full Back	36	2	2	0	0	0	5	0	0
										
PEARS, Steve 	Goalkeeper	26	0	0	1	0	0	6	0	0
										
POOLE, Kevin 	Goalkeeper	12	0	0	0	0	0	0	0	0
										
PROCTOR, Mark 	Midfielder	10	0	0	0	0	0	0	0	0
										
PROUDLOCK, Paul 	Winger	0+1	0	0	0	0	0	0	0	0
										
RIPLEY, Stuart 	Winger	36	4	0	1	0	0	5	0	0
										
SENIOR, Trevor 	Forward	4	0	0	0	0	0	1	0	0
										
SINCLAIR, Jade 	Midfielder	0	0	0	0	0	0	0	0	0
										
SLAVEN, Bernie 	Forward	36+1	15	0	1	1	0	6	2	0
