-- League --	--- FA Cup ---	---- Other ----

1988/89
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADAMS, Micky 	Full Back	8	0	0	0	0	0	0	0	0
										
BAKER, Graham 	Midfielder	20+1	4	0	2	0	0	8	2	0
										
BENALI, Francis 	Full Back	3+4	0	0	0	0	0	0+2	0	0
										
BLAKE, Mark 	Central Defender	3	0	0	2	0	0	2	0	0
										
BURRIDGE, John 	Goalkeeper	31	0	0	2	0	0	8	0	0
										
CASE, Jimmy 	Midfielder	34	0	0	2	0	0	9	1	0
										
CLARKE, Colin 	Forward	9	0	0	0	0	0	2	0	0
										
COCKERILL, Glenn 	Midfielder	33+1	6	0	0+1	0	0	7	2	0
										
COOK, Andy 	Full Back	2+1	0	0	0	0	0	2	0	0
										
DICK, Ally 	Winger	0	0	0	0	0	0	0	0	0
										
FLOWERS, Tim 	Goalkeeper	7	0	0	0	0	0	1	0	0
										
FORREST, Gerry 	Full Back	15+2	0	0	2	1	0	2	0	0
										
GUPPY, Steve 	Winger	0	0	0	0	0	0	0	0	0
										
HORNE, Barry 	Midfielder	11	0	0	0	0	0	0	0	0
										
LE TISSIER, Matthew 	Forward	21+7	9	0	2	0	0	5+1	2	0
										
MADDISON, Neil 	Midfielder	3+2	2	0	0	0	0	1+1	0	0
										
MOORE, Kevin 	Central Defender	25	3	0	2	0	0	8	1	0
										
OSMAN, Russell 	Central Defender	36	0	0	1	0	0	8	0	0
										
RIDEOUT, Paul 	Forward	20+4	6	0	0+2	0	0	4	1	0
										
RUDDOCK, Neil 	Central Defender	13	3	1	0	0	0	0	0	0
										
SHEARER, Alan 	Forward	8+2	0	0	0	0	0	0	0	0
										
STATHAM, Derek 	Full Back	26	2	2	2	1	1	7	0	0
										
WALLACE, Danny 	Winger	27+4	5	0	2	0	0	9	3	0
										
WALLACE, Ray 	Midfielder	25+1	0	0	1	0	0	7	0	0
										
WALLACE, Rod 	Forward	38	12	0	2	0	0	9	3	0
