	-- League --	--- FA Cup ---	---- Other ----

1988/89
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARRICK, Dean	Full Back	
										
BENNETT, Dave	Winger	
										
BRADSHAW, Carl	Full Back	
										
CRANSON, Ian	Central Defender	
										
FEE, Greg	Central Defender	
										
GALVIN, Tony	Winger	
										
GREGORY, Tony	Midfielder	
										
HARPER, Alan	Full Back	
										
HIRST, David	Forward	
										
HODGSON, David	Forward	
										
HUTCHINSON, Simon	Midfielder	
										
JONSSON, Siggi	Midfielder	
										
KNIGHT, Ian	Central Defender	
										
MADDEN, Lawrie	Central Defender	
										
MCCALL, Steve	Midfielder	
										
MEGSON, Gary	Midfielder	
										
PALMER, Carlton	Midfielder	
										
PEARSON, Nigel	Central Defender	
										
PRESSMAN, Kevin	Goalkeeper	
										
PROCTOR, Mark	Midfielder	
										
REEVES, David	Forward	
										
ROSTRON, Wilf	Full Back	
										
STERLAND, Mel	Full Back	
										
TURNER, Chris	Goalkeeper	
										
VARADI, Imre	Forward	
										
WEST, Colin	Forward	
										
WHITTON, Steve	Midfielder	
										
WOOD, Darren	Full Back	
										
WORTHINGTON, Nigel	Full Back	
