-- League --	--- FA Cup ---	---- Other ----

1988/89
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Paul 	Midfielder	35+2	1	0	1	0	0	5	0	0
										
BERGSSON, Gudni 	Central Defender	8	0	0	1	0	0	0	0	0
										
BUTTERS, Guy 	Central Defender	27+1	1	0	1	0	0	1+1	0	0
										
COOK, Jason 	Midfielder	0	0	0	0	0	0	0	0	0
										
DEARDEN, Kevin 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
FAIRCLOUGH, Chris 	Central Defender	20	1	0	1	0	0	4	0	0
										
FENWICK, Terry 	Central Defender	34	8	6	1	0	0	5	1	1
										
GASCOIGNE, Paul 	Midfielder	31+1	6	0	0	0	0	5	1	0
										
GILZEAN, Ian 	Forward	0	0	0	0	0	0	0	0	0
										
GRAY, Phil 	Forward	0+1	0	0	0	0	0	0	0	0
										
HOWELLS, David 	Midfielder	12+15	3	0	0	0	0	0+1	0	0
										
HOWELLS, Gareth 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
HUGHTON, Chris 	Full Back	20+1	0	0	0+1	0	0	0	0	0
										
MABBUTT, Gary 	Central Defender	38	1	0	1	0	0	5	0	0
										
MCDONALD, David 	Full Back	0	0	0	0	0	0	0	0	0
										
MIMMS, Bobby 	Goalkeeper	20	0	0	1	0	0	5	0	0
										
MONCUR, John 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
MORAN, Paul 	Winger	4+4	0	0	0+1	0	0	1+1	0	0
										
MOUSSADDIK, Chuck 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
NAYIM 	Midfielder	8+3	2	0	0	0	0	0	0	0
										
POLSTON, Andy 	Full Back	0	0	0	0	0	0	0	0	0
										
POLSTON, John 	Central Defender	0+3	0	0	0	0	0	0	0	0
										
ROBSON, Mark 	Winger	3+2	0	0	0	0	0	0	0	0
										
SAMWAYS, Vinny 	Midfielder	12+7	3	0	0	0	0	3+2	1	0
										
STATHAM, Brian 	Full Back	6	0	0	0	0	0	2	0	0
										
STEVENS, Gary 	Full Back	5	0	0	0	0	0	2	0	0
										
STEWART, Paul 	Forward	29+1	12	0	1	0	0	4	1	0
										
STIMSON, Mark 	Full Back	0+1	0	0	0	0	0	0	0	0
										
THEODOSIOU, Andy 	Central Defender	0	0	0	0	0	0	0	0	0
										
THOMAS, Mitchell 	Full Back	22+3	1	0	1	0	0	5	1	0
										
THORSTVEDT, Erik 	Goalkeeper	18	0	0	0	0	0	0	0	0
										
WADDLE, Chris 	Winger	38	14	0	1	0	0	5	0	0
										
WALSH, Paul 	Forward	28+5	6	0	1	0	0	3	0	0
