-- League --	--- FA Cup ---	---- Other ----

1988/89
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ABLETT, Gary 	Central Defender	34+1	0	0	6	0	0	8	0	0
										
ALDRIDGE, John 	Forward	31+4	21	4	6	6	0	5+1	4	1
										
BARNES, John 	Winger	33	8	0	6	3	0	5	3	0
										
BEARDSLEY, Peter 	Forward	33+4	10	0	5	2	0	9	0	0
										
BURROWS, David 	Full Back	16+5	0	0	3	0	0	0	0	0
										
COLLINS, David 	Central Defender	0	0	0	0	0	0	0	0	0
										
DALGLISH, Kenny 	Forward	0	0	0	0	0	0	0+2	0	0
										
DURNIN, John 	Forward	0	0	0	0	0	0	1+1	0	0
										
GILLESPIE, Gary 	Central Defender	15	1	0	2	0	0	4	1	0
										
GROBBELAAR, Bruce 	Goalkeeper	21	0	0	5	0	0	2	0	0
										
HANSEN, Alan 	Central Defender	6	0	0	2	0	0	0	0	0
										
HAYDE, Mick 	Full Back	0	0	0	0	0	0	0	0	0
										
HOOPER, Mike 	Goalkeeper	17	0	0	1	0	0	7	0	0
										
HOUGHTON, Ray 	Midfielder	38	7	0	5	0	0	9	1	0
										
MACDONALD, Kevin 	Midfielder	3	0	0	0	0	0	2+1	0	0
										
MARSH, Mike 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
MCMAHON, Steve 	Midfielder	28+1	3	0	6	3	0	5	1	0
										
MOLBY, Jan 	Midfielder	12+1	2	2	3	0	0	3	2	2
										
MURRAY, Joey 	Midfielder	0	0	0	0	0	0	0	0	0
										
NICOL, Steve 	Midfielder	38	2	0	6	0	0	8	0	0
										
RUSH, Ian 	Forward	16+8	7	0	1+1	3	0	6	1	0
										
SPACKMAN, Nigel 	Midfielder	8+4	0	0	0	0	0	4	0	0
										
STAUNTON, Steve 	Central Defender	17+4	0	0	3	0	0	5	1	0
										
VENISON, Barry 	Full Back	14+1	0	0	0+1	0	0	6	1	0
										
WATSON, Alex 	Central Defender	1+1	0	0	1+1	0	0	1+1	0	0
										
WHELAN, Ronnie 	Midfielder	37	4	0	5	0	0	9	0	0
