	-- League --	--- FA Cup ---	---- Other ----

1974/75
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BLOOR, Alan	Central Defender	
										
BOWERS, Danny	Full Back	
										
CONROY, Terry	Forward	
										
DODD, Alan	Central Defender	
										
FARMER, John	Goalkeeper	
										
GREENHOFF, Jimmy	Forward	
										
HASLEGRAVE, Sean	Midfielder	
										
HUDSON, Alan	Midfielder	
										
HURST, Geoff	Forward	
										
LEWIS, Kevin	Full Back	
										
MAHONEY, John	Midfielder	
										
MARSH, Jackie	Full Back	
										
MOORES, Ian	Forward	
										
PEJIC, Mike	Full Back	
										
RITCHIE, John	Forward	
										
ROBERTSON, Jimmy	Winger	
										
SALMONS, Geoff	Midfielder	
										
SHILTON, Peter	Goalkeeper	
										
SKEELS, Eric	Central Defender	
										
SMITH, Denis	Central Defender	
