	-- League --	--- FA Cup ---	---- Other ----

1974/75
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ABBOTT, Ron	Central Defender	
										
BECK, John	Midfielder	
										
BOWLES, Stan	Midfielder	
										
BUSBY, Martyn	Midfielder	
										
CLEMENT, Dave	Full Back	
										
DOCHERTY, John	Winger	
										
FRANCIS, Gerry	Midfielder	
										
GILLARD, Ian	Full Back	
										
GIVENS, Don	Forward	
										
HAZELL, Tony	Central Defender	
										
JONES, Steve	Full Back	
										
LEACH, Mick	Midfielder	
										
MANCINI, Terry	Central Defender	
										
MASSON, Don	Midfielder	
										
MCLINTOCK, Frank	Midfielder	
										
PARKES, Phil	Goalkeeper	
										
PRITCHETT, Keith	Full Back	
										
ROGERS, Don	Winger	
										
SHANKS, Don	Full Back	
										
TEALE, Richard	Goalkeeper	
										
THOMAS, Dave	Winger	
										
TILLEY, Kevin	Full Back	
										
VENABLES, Terry	Midfielder	
										
WEBB, Dave	Central Defender	
										
WESTWOOD, Danny	Forward	
