,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Ugo Ehiogu\bd8d3cd5,eng ENG,DF,24,37,37,3213,35.7,2,1,2,0,0,5,1,0.06,0.03,0.08,0.06,0.08,Matchs
Alan Wright\df6cf3fe,eng ENG,DF,25,37,35,3140,34.9,0,4,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matchs
Gareth Southgate\a29c3ed6,eng ENG,DF,26,32,32,2835,31.5,0,3,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matchs
Mark Draper\bf597500,eng ENG,MT,26,31,31,2730,30.3,3,4,3,0,0,4,0,0.10,0.13,0.23,0.10,0.23,Matchs
Mark Bosnich\9b46bcb7,au AUS,GB,25,30,30,2700,30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ian Taylor\daa71b88,eng ENG,MT,29,32,30,2693,29.9,6,2,6,0,0,6,0,0.20,0.07,0.27,0.20,0.27,Matchs
Dwight Yorke\2d0a99d3,tt TRI,ATMT,25,30,30,2643,29.4,12,3,10,2,3,5,0,0.41,0.10,0.51,0.34,0.44,Matchs
Simon Grayson\c4c559e6,eng ENG,DF,27,33,28,2542,28.2,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matchs
Steve Staunton\cb617782,ie IRL,DFMT,28,27,27,2285,25.4,1,4,1,0,0,5,0,0.04,0.16,0.20,0.04,0.20,Matchs
Stan Collymore\eed4ff30,eng ENG,AT,26,25,23,2098,23.3,6,4,6,0,0,3,1,0.26,0.17,0.43,0.26,0.43,Matchs
Fernando Nélson\2761461a,pt POR,DF,25,25,21,1838,20.4,0,5,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matchs
Savo Milošević\bab73c39,rs SRB,AT,23,23,19,1614,17.9,7,4,6,1,1,5,0,0.39,0.22,0.61,0.33,0.56,Matchs
Julian Joachim\2a0f531a,eng ENG,AT,22,26,16,1633,18.1,8,2,8,0,0,0,0,0.44,0.11,0.55,0.44,0.55,Matchs
Riccardo Scimeca\a0a691c9,eng ENG,DFMT,22,21,16,1508,16.8,0,2,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matchs
Gary Charles\c20cb242,eng ENG,DF,27,18,14,1258,14.0,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matchs
Lee Hendrie\8716663c,eng ENG,MT,20,17,13,1295,14.4,3,2,3,0,0,2,0,0.21,0.14,0.35,0.21,0.35,Matchs
Michael Oakes\af24b12a,eng ENG,GB,23,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darren Byfield\03d4e002,jm JAM,AT,20,7,6,444,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Townsend\976c90a4,ie IRL,MT,34,3,3,270,3.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Gareth Barry\7dbbe367,eng ENG,MT,16,2,1,132,1.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Richard Walker\8965ec2a,eng ENG,AT,19,1,0,1,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.8,38,416,,,49,39,46,3,4,45,2,1.29,1.03,2.32,1.21,2.24,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
