-- League --	--- FA Cup ---	---- Other ----

1938/39
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANDERSON, Alf 	Winger	5	1	0	1	0	0	0	0	0
										
ATKINSON, Jack 	Central Defender	38	0	0	2	0	0	0	0	0
										
CONNOR, Jack 	Full Back	2	0	0	0	0	0	0	0	0
										
CURRIER, Jim 	Centre Forward	6	3	0	0	0	0	0	0	0
										
FORREST, Ernie 	Wing Half	5	0	0	0	0	0	0	0	0
										
GELDARD, Albert 	Winger	20	1	0	1	0	0	0	0	0
										
GOODALL, Ed 	Goalkeeper	12	0	0	0	0	0	0	0	0
										
GOSLIN, Harry 	Wing Half	42	3	2	3	0	0	0	0	0
										
GROSVENOR, Tom 	Inside Forward	12	2	0	2	0	0	0	0	0
										
HANSON, Stan 	Goalkeeper	30	0	0	3	0	0	0	0	0
										
HOWE, Don 	Wing Half	36	9	0	3	0	0	0	0	0
										
HUBBICK, Harry 	Full Back	41	0	0	3	0	0	0	0	0
										
HUNT, George 	Centre Forward	37	23	0	3	0	0	0	0	0
										
HURST, Jack 	Central Defender	16	0	0	3	0	0	0	0	0
										
JONES, Ernie 	Winger	0	0	0	0	0	0	0	0	0
										
MARSH, Frank 	Wing Half	3	0	0	0	0	0	0	0	0
										
ROBERTS, Jackie 	Full Back	17	9	0	2	0	0	0	0	0
										
ROTHWELL, Teddy 	Winger	24	1	0	0	0	0	0	0	0
										
SIDEBOTTOM, Walter 	Winger	1	0	0	0	0	0	0	0	0
										
SINCLAIR, Thomas 	Inside Forward	10	5	0	0	0	0	0	0	0
										
TAYLOR, George 	Wing Half	29	0	0	2	0	0	0	0	0
										
TENNANT, Jack 	Full Back	4	0	0	0	0	0	0	0	0
										
WESTWOOD, Ray 	Inside Forward	18	6	0	0	0	0	0	0	0
										
WINTER, Danny 	Full Back	30	0	0	3	0	0	0	0	0
										
WOODWARD, Tom 	Winger	24	3	0	2	0	0	0	0	0
