-- League --	--- FA Cup ---	---- Other ----

1955/56
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNES, Ken 	Wing Half	39	1	0	7	0	0	0	0	0
										
BRANAGAN, Ken 	Full Back	15	0	0	0	0	0	0	0	0
										
CLARKE, Roy 	Winger	25	6	0	6	0	0	0	0	0
										
CUNLIFFE, Bobby 	Winger	6	3	0	0	0	0	0	0	0
										
DYSON, Jack 	Inside Forward	25	13	1	7	3	0	0	0	0
										
EWING, Dave 	Central Defender	39	0	0	7	0	0	0	0	0
										
FAGAN, Paddy 	Winger	16	1	0	0	0	0	0	0	0
										
FAULKNER, Roy 	Inside Forward	7	4	0	0	0	0	0	0	0
										
HANNAWAY, Jack 	Full Back	2	0	0	0	0	0	0	0	0
										
HART, Johnny 	Inside Forward	1	1	0	0	0	0	0	0	0
										
HAYES, Joe 	Inside Forward	42	23	0	7	4	0	0	0	0
										
JOHNSTONE, Bobby 	Inside Forward	31	12	0	7	4	0	0	0	0
										
LEIVERS, Bill 	Full Back	25	0	0	7	0	0	0	0	0
										
LITTLE, Roy 	Full Back	42	0	0	7	0	0	0	0	0
										
MARSDEN, Keith 	Centre Forward	1	1	0	0	0	0	0	0	0
										
MCTAVISH, John 	Central Defender	5	0	0	0	0	0	0	0	0
										
MURRAY, Hugh 	Winger	1	0	0	0	0	0	0	0	0
										
PAUL, Roy 	Wing Half	36	1	0	7	0	0	0	0	0
										
PHOENIX, Peter 	Winger	0	0	0	0	0	0	0	0	0
										
PHOENIX, Ron 	Wing Half	6	0	0	0	0	0	0	0	0
										
REVIE, Don 	Inside Forward	21	4	2	2	0	0	0	0	0
										
SANDERS, Allan 	Full Back	0	0	0	0	0	0	0	0	0
										
SAVAGE, John 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
SPURDLE, Bill 	Wing Half	35	9	0	6	0	0	0	0	0
										
SWINDELLS, Jackie 	Inside Forward	0	0	0	0	0	0	0	0	0
										
TRAUTMANN, Bert 	Goalkeeper	40	0	0	7	0	0	0	0	0
