Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ABBOTT, Ron ",Central Defender,8+2,1,0,5,0,0,0+1,0,0
,"BOWLES, Stan ",Midfielder,40,6,3,6,3,2,2,0,0
,"BUSBY, Martyn ",Midfielder,19+2,3,0,5,3,0,0,0,0
,"CLEMENT, Dave ",Full Back,29,0,0,4,0,0,2,0,0
,"COSSLETT, Mike ",Central Defender,0,0,0,0,0,0,0,0,0
,"CUNNINGHAM, Tommy ",Central Defender,15+1,2,0,2,0,0,0,0,0
,"EASTOE, Peter ",Forward,19,6,0,0,0,0,2,1,0
,"FRANCIS, Gerry ",Midfielder,13,2,0,0,0,0,1,0,0
,"GILLARD, Ian ",Full Back,38,0,0,6,0,0,2,0,0
,"GIVENS, Don ",Forward,37,4,0,6,2,0,2,1,0
,"GODDARD, Paul ",Forward,3+4,1,0,0,0,0,0,0,0
,"HOLLINS, John ",Midfielder,39+1,2,0,6,1,0,2,0,0
,"HOWE, Ernie ",Central Defender,23,1,0,6,2,0,0,0,0
,"JAMES, Leighton ",Winger,26+1,4,0,5,2,0,0,0,0
,"LEACH, Mick ",Midfielder,6+1,0,0,1,0,0,0,0,0
,"MASSON, Don ",Midfielder,12,3,0,0,0,0,1,0,0
,"MCGEE, Paul ",Forward,13+4,4,0,1+1,0,0,0,0,0
,"NEEDHAM, Dave ",Central Defender,18,3,0,0,0,0,2,0,0
,"PARKES, Phil ",Goalkeeper,31,0,0,6,0,0,2,0,0
,"PERKINS, Steve ",Full Back,2,0,0,0,0,0,0,0,0
,"RICHARDS, Craig ",Midfielder,0,0,0,0,0,0,0,0,0
,"RICHARDSON, Derek ",Goalkeeper,11,0,0,0,0,0,0,0,0
,"SHANKS, Don ",Full Back,36,3,0,6,1,0,1,0,0
,"WALLACE, Barry ",Full Back,8+5,0,0,1,0,0,1,0,0
,"WEBB, Dave ",Central Defender,7,0,0,0,0,0,1,0,0
,"WILLIAMS, Brian ",Full Back,9+10,0,0,0+2,0,0,1+1,0,0
