-- League --	--- FA Cup ---	---- Other ----

1958/59
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNARD, Mike 	Inside Forward	15	1	0	0	0	0	0	0	0
										
BENNETT, Dave 	Winger	0	0	0	0	0	0	0	0	0
										
BROWN, Fred 	Goalkeeper	16	0	0	4	0	0	0	0	0
										
CARTER, Brian 	Wing Half	9	0	0	4	0	0	0	0	0
										
CASEY, Tommy 	Wing Half	24	1	0	0	0	0	0	0	0
										
CHAPMAN, Sammy 	Wing Half	3	0	0	1	0	0	0	0	0
										
CRAWFORD, Ray 	Forward	2	1	0	0	0	0	0	0	0
										
CUTLER, Reg 	Winger	22	2	0	0	0	0	0	0	0
										
DICKINSON, Jimmy 	Wing Half	39	2	0	4	0	0	0	0	0
										
DOUGAN, Derek 	Forward	7	1	0	1	0	0	0	0	0
										
GORDON, Johnny 	Inside Forward	9	0	0	0	0	0	0	0	0
										
GOVAN, Alex 	Winger	2	0	0	0	0	0	0	0	0
										
GUNTER, Phil 	Full Back	26	0	0	4	0	0	0	0	0
										
HARRIS, Harry 	Central Defender	39	13	0	4	0	0	0	0	0
										
HARRIS, Peter 	Winger	26	13	3	4	0	0	0	0	0
										
HAYWARD, Basil 	Central Defender	28	0	0	4	0	0	0	0	0
										
HOWELLS, Ron 	Wing Half	11	0	0	0	0	0	0	0	0
										
LOVETT, John 	Winger	0	0	0	0	0	0	0	0	0
										
MCGHEE, Tommy 	Full Back	18	0	0	3	0	0	0	0	0
										
MORRISON, Willie 	Full Back	3	0	0	0	0	0	0	0	0
										
NEAVE, Gordon 	Wing Half	0	0	0	0	0	0	0	0	0
										
NEWMAN, Ron 	Winger	35	5	0	4	2	0	0	0	0
										
PHILLIPS, Johnny 	Wing Half	17	0	0	0	0	0	0	0	0
										
RUTTER, Cyril 	Full Back	12	0	0	0	0	0	0	0	0
										
SAUNDERS, Ron 	Centre Forward	36	21	0	4	3	0	0	0	0
										
UPRICHARD, Norman 	Goalkeeper	26	0	0	0	0	0	0	0	0
										
WEDDLE, Derek 	Inside Forward	3	0	0	2	1	0	0	0	0
										
WHITE, Jimmy 	Central Defender	10	2	0	0	0	0	0	0	0
										
WILSON, Alex 	Full Back	24	0	0	1	0	0	0	0	0
