-- League --	--- FA Cup ---	---- Other ----

1958/59
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BRADLEY, Warren 	Winger	24	12	0	1	0	0	0	0	0
										
BRENNAN, Shay 	Full Back	1	0	0	0	0	0	0	0	0
										
CAROLAN, Joe 	Full Back	23	0	0	1	0	0	0	0	0
										
CHARLTON, Bobby 	Midfielder	38	29	6	1	0	0	0	0	0
										
COPE, Ronnie 	Central Defender	32	2	0	1	0	0	0	0	0
										
CROWTHER, Stan 	Wing Half	2	0	0	0	0	0	0	0	0
										
DAWSON, Alex 	Forward	11	4	0	0	0	0	0	0	0
										
ELMS, Jimmy 	Winger	0	0	0	0	0	0	0	0	0
										
FOULKES, Bill 	Central Defender	32	0	0	1	0	0	0	0	0
										
GOODWIN, Freddie 	Wing Half	42	6	0	1	0	0	0	0	0
										
GREAVES, Ian 	Full Back	34	0	0	0	0	0	0	0	0
										
GREGG, Harry 	Goalkeeper	41	0	0	1	0	0	0	0	0
										
HARROP, Bobby 	Wing Half	5	0	0	0	0	0	0	0	0
										
HUNTER, Reg 	Winger	1	0	0	0	0	0	0	0	0
										
MCGUINNESS, Wilf 	Wing Half	39	1	0	1	0	0	0	0	0
										
MORGANS, Kenny 	Winger	2	0	0	0	0	0	0	0	0
										
PEARSON, Mark 	Midfielder	4	1	0	0	0	0	0	0	0
										
QUIXALL, Albert 	Inside Forward	33	4	1	1	0	0	0	0	0
										
SCANLON, Albert 	Winger	42	16	0	1	0	0	0	0	0
										
TAYLOR, Ernie 	Inside Forward	11	0	0	0	0	0	0	0	0
										
VIOLLET, Dennis 	Inside Forward	37	21	0	1	0	0	0	0	0
										
WEBSTER, Colin 	Inside Forward	7	5	0	0	0	0	0	0	0
										
WOOD, Ray 	Goalkeeper	1	0	0	0	0	0	0	0	0
