-- League --	--- FA Cup ---	---- Other ----

1925/26
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ASHURST, Elias	Full Back	
										
BARTON, Percy	Wing Half	
										
BOWDEN, Fred	Winger	
										
BRADFORD, Joe	Centre Forward	
										
BRIGGS, George	Winger	
										
BRUCE, Harry	Central Defender	
										
CASTLE, Frederick	Centre Forward	
										
CRINGAN, Jimmy	Central Defender	
										
CROSBIE, Johnny	Inside Forward	
										
DALE, Dickie	Wing Half	
										
HARRIS, Wallace	Winger	
										
HIBBS, Harry	Goalkeeper	
										
HUNTER, Bill	Centre Half	
										
ISLIP, Ernie	Inside Forward	
										
JONES, Jack	Full Back	
										
LIDDELL, George	Wing Half	
										
LINLEY, Ted	Winger	
										
RUSSELL, Jack	Winger	
										
SCRIVEN, Aubrey	Winger	
										
TREMELLING, Dan	Goalkeeper	
										
VINEY, Edward	Centre Forward	
										
WOMACK, Frank	Full Back	
