Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALL,",, ,J,o,e,	,W,i,n,g,e,r,	
,"BROWN, William	Centre ",, , , , ,	
,"BUTTERWORTH, Tommy	Wing ",, , , , ,	
,"GREGORY, Julius	Full ",, , , , ,	
,"HARRISON, Richard	Wing ",, , , , ,	
,"JOHNSTON, John	Wing ",, , , , ,	
,"KAY, Tom	Inside ",, , , , , , , ,	
,"LEEMING, Joe	Full ",, , , , ,	
,"LINDSAY, Jimmy	Full ",, , , , ,	
,"MCEWAN, Bob	Full ",, , , , ,	
,"MONTEITH,",, ,H,u,g,h,	,G,o,a,l,k,e,e,p,e,r,	
,"MONTGOMERY,",, ,A,r,c,h,i,e,	,G,o,a,l,k,e,e,p,e,r,	
,"MORTON, Alec	Inside ",, , , , , , , ,	
,"MULLINEUX, Ernie	Full ",, , , , ,	
,"PICKERING, John	Inside ",, , , , , , , ,	
,"PLANT,",, ,J,a,c,k,	,W,i,n,g,e,r,	
,"RICHARDS,",, ,B,i,l,l,y,	,W,i,n,g,e,r,	
,"ROSS, George	Wing ",, , , , ,	
,"SAGAR, Charles	Inside ",, , , , , , , ,	
,"SIMPSON, Tommy	Centre ",, , , , , , , ,	
,"SLATER, Percy	Full ",, , , , ,	
,"SMITH,",, ,J,i,m,	,W,i,n,g,e,r,	
,"SWANN, Herbert	Centre ",, , , , , , , ,	
,"THORPE, Frank	Centre ",, , , , ,	
,"WILLIAMS, Jack	Centre ",, , , , , , , ,	
,"WOOD, Billy	Inside ",, , , , , , , 
