,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Brad Friedel\b8c0a975,us USA,GB,39,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stewart Downing\b13c4620,eng ENG,ATMT,26,38,38,3385,37.6,7,7,7,0,0,0,0,0.19,0.19,0.37,0.19,0.37,Matchs
Ashley Young\be927d03,eng ENG,DFAT,25,34,34,3050,33.9,7,10,3,4,5,8,0,0.21,0.30,0.50,0.09,0.38,Matchs
Richard Dunne\6cbc015d,ie IRL,DF,30,32,32,2717,30.2,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matchs
James Collins\c61f1719,wls WAL,DF,26,32,31,2854,31.7,3,0,3,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matchs
Nigel Reo-Coker\110d0643,eng ENG,MT,26,30,24,2071,23.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luke Young\409a29d7,eng ENG,DF,31,23,23,2070,23.0,1,1,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,Matchs
Stiliyan Petrov\61e5c1a8,bg BUL,MT,31,27,23,2065,22.9,1,2,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13,Matchs
Marc Albrighton\b827d5b3,eng ENG,DFAT,20,29,20,1799,20.0,5,4,5,0,0,3,0,0.25,0.20,0.45,0.25,0.45,Matchs
Stephen Warnock\07869028,eng ENG,DF,28,19,19,1710,19.0,0,2,0,0,0,8,0,0.00,0.11,0.11,0.00,0.11,Matchs
Gabby Agbonlahor\db80f5f1,eng ENG,ATMT,23,26,17,1602,17.8,3,1,3,0,0,3,0,0.17,0.06,0.22,0.17,0.22,Matchs
Ciaran Clark\2b91cf8e,ie IRL,DFMT,20,19,16,1569,17.4,3,0,3,0,0,9,0,0.17,0.00,0.17,0.17,0.17,Matchs
Darren Bent\fe97f10b,eng ENG,AT,26,16,16,1398,15.5,9,1,9,0,0,0,0,0.58,0.06,0.64,0.58,0.64,Matchs
Kyle Walker\86dd77d1,eng ENG,DF,20,15,15,1337,14.9,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,Matchs
Emile Heskey\30184789,eng ENG,AT,32,19,11,893,9.9,3,1,3,0,0,3,1,0.30,0.10,0.40,0.30,0.40,Matchs
Carlos Cuéllar\1222ab35,es ESP,DF,28,12,10,894,9.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Barry Bannan\9469fb13,sct SCO,MT,20,12,7,639,7.1,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matchs
Jean Makoun\728c9139,cm CMR,MT,27,7,7,552,6.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
John Carew\91ef929d,no NOR,AT,30,10,6,538,6.0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stephen Ireland\bcf30f17,ie IRL,MT,23,10,6,504,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Hogg\9306d5ea,eng ENG,MT,21,5,5,394,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fabian Delph\111c3236,eng ENG,DFMT,20,7,4,413,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nathan Baker\b18af9e3,eng ENG,DF,19,4,4,247,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Eric Lichaj\7636a420,us USA,DF,21,5,3,274,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nathan Delfouneso\49ae4072,eng ENG,ATMT,19,11,2,398,4.4,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matchs
Robert Pirès\59bfafcf,fr FRA,ATMT,36,9,2,254,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Habib Beye\459b0b19,sn SEN,DF,32,3,2,182,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Sidwell\ed083afd,eng ENG,MT,27,4,1,120,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Herd\3d5db1eb,au AUS,DFMT,21,6,1,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
James Milner\2f90f6b8,eng ENG,DFMT,24,1,1,84,0.9,1,0,1,0,0,0,0,1.07,0.00,1.07,1.07,1.07,Matchs
Michael Bradley\fd5e3a73,us USA,MT,23,3,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andreas Weimann\5996ffd9,at AUT,ATMT,18,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.5,38,418,,,45,32,41,4,6,70,2,1.18,0.84,2.03,1.08,1.92,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
