-- League --	--- FA Cup ---	---- Other ----

1939/40
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARTRAM, Sam 	Goalkeeper	0	0	0	0	0	0	3	0	0
										
BROWN, Robert 'Sailor' 	Inside Forward	0	0	0	0	0	0	3	0	0
										
DAWSON, Tommy 	Inside Forward	0	0	0	0	0	0	2	1	0
										
DRYDEN, Jackie 	Winger	0	0	0	0	0	0	0	0	0
										
GREEN, George 	Wing Half	0	0	0	0	0	0	3	0	0
										
HARRIS, George 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
HOBBIS, Harold 	Winger	0	0	0	0	0	0	3	0	0
										
NUNN, Wally 	Wing Half	0	0	0	0	0	0	0	0	0
										
OAKES, Jimmy 	Full Back	0	0	0	0	0	0	2	0	0
										
OAKES, Jack 	Central Defender	0	0	0	0	0	0	3	0	0
										
ROBINSON, George 	Inside Forward	0	0	0	0	0	0	2	0	0
										
SHREEVE, Jack 	Full Back	0	0	0	0	0	0	1	0	0
										
TADMAN, George 	Winger	0	0	0	0	0	0	3	2	0
										
TURNER, Bert 	Full Back	0	0	0	0	0	0	3	0	0
										
WELSH, Don 	Inside Forward	0	0	0	0	0	0	1	0	0
										
WHITFIELD, Bob 	Central Defender	0	0	0	0	0	0	0	0	0
										
WILKINSON, Monty 	Winger	0	0	0	0	0	0	1	0	0
										
WRIGHT, Bob 	Wing Half	0	0	0	0	0	0	3	0	0
