-- League --	--- FA Cup ---	---- Other ----

1950/51
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BALL, John 	Full Back	35	0	0	2	0	0	0	0	0
										
BANKS, Ralph 	Full Back	11	0	0	1	0	0	0	0	0
										
BANKS, Tommy 	Full Back	3	0	0	0	0	0	0	0	0
										
BARRASS, Malcolm 	Central Defender	38	0	0	2	0	0	0	0	0
										
BEARDS, Alan 	Winger	1	0	0	0	0	0	0	0	0
										
BELL, Eric 	Wing Half	1	0	0	0	0	0	0	0	0
										
BRADLEY, Jack 	Inside Forward	1	0	0	0	0	0	0	0	0
										
CODD, Ronnie 	Winger	9	2	0	0	0	0	0	0	0
										
CORFIELD, Ernie 	Inside Forward	2	0	0	0	0	0	0	0	0
										
DILLON, Vince 	Centre Forward	1	0	0	0	0	0	0	0	0
										
EDWARDS, Bryan 	Wing Half	30	0	0	2	0	0	0	0	0
										
FITZPATRICK, Peter 	Inside Forward	0	0	0	0	0	0	0	0	0
										
GILLIES, Matt 	Central Defender	14	0	0	0	0	0	0	0	0
										
HANSON, Stan 	Goalkeeper	42	0	0	2	0	0	0	0	0
										
HERNON, Jimmy 	Inside Forward	4	0	0	0	0	0	0	0	0
										
HIGHAM, Peter 	Centre Forward	0	0	0	0	0	0	0	0	0
										
HOWE, Don 	Wing Half	42	4	3	2	0	0	0	0	0
										
HUGHES, Billy 	Winger	31	1	0	2	0	0	0	0	0
										
KENNEDY, Gordon 	Full Back	17	0	0	1	0	0	0	0	0
										
LANGTON, Bobby 	Winger	40	6	1	2	1	0	0	0	0
										
LOFTHOUSE, Nat 	Centre Forward	38	21	0	2	1	0	0	0	0
										
MATTHEWSON, Bob 	Central Defender	1	0	0	0	0	0	0	0	0
										
MCSHANE, Harry 	Winger	5	0	0	0	0	0	0	0	0
										
MOIR, Willie 	Inside Forward	41	12	0	2	2	0	0	0	0
										
MURPHY, Danny 	Wing Half	9	0	0	0	0	0	0	0	0
										
ROBERTS, Jackie 	Full Back	2	0	0	0	0	0	0	0	0
										
RUDD, Ted 	Wing Half	0	0	0	0	0	0	0	0	0
										
SHERIDAN, George 	Winger	0	0	0	0	0	0	0	0	0
										
WEBSTER, Harry 	Inside Forward	31	15	0	2	0	0	0	0	0
										
WHEELER, Johnny 	Wing Half	13	1	0	0	0	0	0	0	0
