,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mikaël Silvestre\4dde97ea,fr FRA,DF,25,34,33,2848,31.6,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matchs
John O'Shea\7c1f4685,ie IRL,DFMT,22,33,32,2817,31.3,2,1,2,0,0,1,0,0.06,0.03,0.10,0.06,0.10,Matchs
Tim Howard\c444465e,us USA,GB,24,32,32,2790,31.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
Ruud van Nistelrooy\80a30989,nl NED,AT,27,32,31,2753,30.6,20,2,19,1,4,4,0,0.65,0.07,0.72,0.62,0.69,Matchs
Gary Neville\1b013e33,eng ENG,DF,28,30,30,2690,29.9,2,3,2,0,0,4,0,0.07,0.10,0.17,0.07,0.17,Matchs
Ryan Giggs\561de8d0,wls WAL,ATMT,29,33,29,2536,28.2,7,11,7,0,0,3,0,0.25,0.39,0.64,0.25,0.64,Matchs
Phil Neville\3db5e0ec,eng ENG,DFMT,26,31,29,2511,27.9,0,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matchs
Roy Keane\8f218498,ie IRL,MT,31,28,25,2196,24.4,3,3,3,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matchs
Paul Scholes\24a3a72c,eng ENG,MT,28,28,24,2187,24.3,9,3,9,0,0,5,0,0.37,0.12,0.49,0.37,0.49,Matchs
Rio Ferdinand\52465662,eng ENG,DF,24,20,20,1760,19.6,0,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matchs
Quinton Fortune\fa706d7f,za RSA,MT,26,23,18,1623,18.0,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matchs
Darren Fletcher\184e4970,sct SCO,MT,19,22,17,1455,16.2,0,1,0,0,0,2,2,0.00,0.06,0.06,0.00,0.06,Matchs
Cristiano Ronaldo\dea698d9,pt POR,ATMT,18,29,15,1548,17.2,4,4,4,0,0,4,1,0.23,0.23,0.47,0.23,0.47,Matchs
Wes Brown\659ccc97,eng ENG,DF,23,17,15,1411,15.7,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matchs
Nicky Butt\616b3f9a,eng ENG,DFMT,28,21,12,1106,12.3,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matchs
Diego Forlán\d87d0dfc,uy URU,ATMT,24,24,10,1069,11.9,4,4,4,0,0,2,0,0.34,0.34,0.67,0.34,0.67,Matchs
Eric Djemba-Djemba\f7c35434,cm CMR,MT,22,15,10,886,9.8,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matchs
José Kléberson\b05f5f22,br BRA,MT,24,12,10,791,8.8,2,3,2,0,0,1,0,0.23,0.34,0.57,0.23,0.57,Matchs
Louis Saha\7106e4fe,fr FRA,AT,24,12,9,862,9.6,7,3,,,,0,0,0.73,0.31,1.04,,,Matchs
Ole Gunnar Solskjær\65cb97b8,no NOR,AT,30,13,7,652,7.2,0,2,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matchs
Roy Carroll\0e880937,nir NIR,GB,25,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Bellion\a901d685,fr FRA,AT,20,14,4,457,5.1,2,1,2,0,0,0,0,0.39,0.20,0.59,0.39,0.59,Matchs
Total de l'équipe,,,25.8,38,418,,,63,54,62,1,4,42,3,1.66,1.42,3.08,1.63,3.05,
Total adversaire,,,27.4,38,,,,,,,,,,,,,,,,
