-- League --	--- FA Cup ---	---- Other ----

1961/62
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AIMSON, Paul 	Forward	2	0	0	0	0	0	0	0	0
										
BAKER, Gerry 	Forward	15	5	0	0	0	0	0	0	0
										
BARLOW, Colin 	Winger	21	6	0	0	0	0	1	0	0
										
BENSON, John 	Midfielder	14	0	0	0	0	0	0	0	0
										
BETTS, Barrie 	Full Back	24	1	1	1	0	0	1	1	1
										
CHEETHAM, Roy 	Wing Half	16	2	0	2	0	0	1	0	0
										
COLBRIDGE, Clive 	Winger	3	0	0	0	0	0	0	0	0
										
DOBING, Peter 	Midfielder	41	22	2	2	0	0	1	0	0
										
DOWD, Harry 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
EWING, Dave 	Central Defender	21	0	0	0	0	0	1	0	0
										
EYRE, Fred 	Wing Half	0	0	0	0	0	0	0	0	0
										
GOMERSALL, Vic 	Full Back	2	0	0	0	0	0	0	0	0
										
HANNAH, George 	Inside Forward	13	1	0	2	0	0	1	0	0
										
HAYES, Joe 	Inside Forward	39	16	0	2	0	0	1	0	0
										
KENNEDY, Bobby 	Midfielder	42	6	0	2	0	0	1	0	0
										
LEIVERS, Bill 	Full Back	24	1	0	2	0	0	0	0	0
										
MACDONALD, Bob 	Full Back	5	0	0	1	0	0	0	0	0
										
OAKES, Alan 	Midfielder	25	1	0	0	0	0	0	0	0
										
PARDOE, Glyn 	Full Back	4	0	0	0	0	0	0	0	0
										
PLENDERLEITH, Jackie 	Central Defender	2	0	0	0	0	0	0	0	0
										
SAMBROOK, Ray 	Winger	4	1	0	0	0	0	0	0	0
										
SEAR, Cliff 	Full Back	35	0	0	2	0	0	1	0	0
										
SHAWCROSS, David 	Midfielder	2	0	0	0	0	0	0	0	0
										
TRAUTMANN, Bert 	Goalkeeper	40	0	0	2	0	0	1	0	0
										
WAGSTAFFE, Dave 	Winger	42	1	0	2	0	0	1	0	0
										
YOUNG, Neil 	Forward	24	10	0	2	1	0	0	0	0
