	-- League --	--- FA Cup ---	---- Other ----

1961/62
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AITKEN, Charlie	Full Back	
										
ASHE, Norman	Winger	
										
BAKER, Alan	Midfielder	
										
BRIGGS, Wilson	Full Back	
										
BROWN, Ralph	Inside Forward	
										
BURROWS, Harry	Winger	
										
CROWE, Vic	Wing Half	
										
DEAKIN, Alan	Midfielder	
										
DOUGAN, Derek	Forward	
										
DUGDALE, Jimmy	Central Defender	
										
EWING, Tommy	Winger	
										
FELLOWS, Geoff	Full Back	
										
FENCOTT, Ken	Winger	
										
HALE, Alfie	Centre Forward	
										
JONES, Allan	Winger	
										
LEE, Gordon	Full Back	
										
LYNN, Stan	Full Back	
										
MACEWAN, Jimmy	Winger	
										
MARTIN, Ray	Full Back	
										
MCMORRAN, Jimmy	Midfielder	
										
MCPARLAND, Peter	Winger	
										
NEAL, John	Full Back	
										
O'NEILL, Alan	Inside Forward	
										
SIDEBOTTOM, Geoff	Goalkeeper	
										
SIMS, Nigel	Goalkeeper	
										
SLEEUWENHOEK, John	Central Defender	
										
TENNANT, David	Goalkeeper	
										
THOMSON, Bobby	Inside Forward	
										
TINDALL, Mike	Wing Half	
										
WYLIE, Ron	Midfielder
