	-- League --	--- FA Cup ---	---- Other ----

1961/62
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLCHURCH, Len	Winger	
										
COLDWELL, Cec	Full Back	
										
DOCHERTY, John	Winger	
										
FINNIGAN, Denis	Central Defender	
										
HARTLE, Barry	Winger	
										
HODGKINSON, Alan	Goalkeeper	
										
HODGSON, Billy	Midfielder	
										
HOYLAND, Tommy	Wing Half	
										
KETTLEBOROUGH, Keith	Midfielder	
										
LEE, Garth	Winger	
										
MALLENDER, Ken	Central Defender	
										
MASON, Cliff	Full Back	
										
MATTHEWSON, Reg	Central Defender	
										
ORR, Harry	Wing Half	
										
PACE, Derek 'Doc'	Centre Forward	
										
RICHARDSON, Brian	Wing Half	
										
RUSSELL, Billy	Forward	
										
SHAW, Graham	Full Back	
										
SHAW, Joe	Central Defender	
										
SHIELS, Dennis	Centre Forward	
										
SIMPSON, Ron	Winger	
										
SUMMERS, Gerry	Wing Half	
										
THOMPSON, Des	Goalkeeper	
										
WAGSTAFF, Tony	Midfielder	
										
WIDDOWSON, Bob	Goalkeeper	
										
WILKINSON, Howard	Winger	
