	-- League --	--- FA Cup ---	---- Other ----

1961/62
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, George	Full Back	
										
AULD, Bertie	Winger	
										
BEARD, Malcolm	Central Defender	
										
BLOOMFIELD, Jimmy	Midfielder	
										
BULLOCK, Peter	Forward	
										
FARMER, Brian	Full Back	
										
FOSTER, Winston	Central Defender	
										
HARRIS, Jimmy	Centre Forward	
										
HELLAWELL, Mike	Winger	
										
HENNESSEY, Terry	Central Defender	
										
LEEK, Ken	Forward	
										
LYNN, Stan	Full Back	
										
NEAL, Dick	Wing Half	
										
ORRITT, Bryan	Inside Forward	
										
RUDD, Billy	Midfielder	
										
SCHOFIELD, John	Goalkeeper	
										
SINGER, Jimmy	Inside Forward	
										
SISSONS, Graham	Central Defender	
										
SMITH, Trevor	Central Defender	
										
STUBBS, Robin	Forward	
										
TAYLOR, Brian	Winger	
										
THWAITES, Denis	Winger	
										
WATTS, Johnny	Wing Half	
										
WITHERS, Colin	Goalkeeper	
										
WRIGHT, Pat	Full Back
