-- League --	--- FA Cup ---	---- Other ----

1961/62
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BOND, John	Full Back	
										
BOVINGTON, Eddie	Midfielder	
										
BOYCE, Ronnie	Midfielder	
										
BROWN, Ken	Central Defender	
										
BURKETT, Jack	Full Back	
										
BYRNE, Johnny	Forward	
										
CRAWFORD, Ian	Full Back	
										
DICK, John	Inside Forward	
										
DICKIE, Alan	Goalkeeper	
										
HURST, Geoff	Forward	
										
KIRKUP, Joe	Full Back	
										
LANSDOWNE, Bill	Wing Half	
										
LESLIE, Lawrie	Goalkeeper	
										
LYALL, John	Full Back	
										
MALCOLM, Andy	Wing Half	
										
MOORE, Bobby	Central Defender	
										
MUSGROVE, Malcolm	Winger	
										
PETERS, Martin	Midfielder	
										
RHODES, Brian	Goalkeeper	
										
SCOTT, Tony	Winger	
										
SEALEY, Alan	Forward	
										
TINDALL, Ron	Forward	
										
WOODLEY, Derek	Winger	
										
WOOSNAM, Phil	Inside Forward	
