,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Steven Nzonzi\c7526c18,fr FRA,MT,25,38,38,3374,37.5,3,2,3,0,0,2,0,0.08,0.05,0.13,0.08,0.13,Matchs
Asmir Begović\7b4de647,ba BIH,GB,27,35,35,3150,35.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ryan Shawcross\285a3d44,eng ENG,DF,26,32,32,2831,31.5,2,1,2,0,0,7,0,0.06,0.03,0.10,0.06,0.10,Matchs
Erik Pieters\1ef37668,nl NED,DFMT,25,31,29,2562,28.5,0,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matchs
Mame Biram Diouf\7f4f3e49,sn SEN,ATMT,26,34,28,2433,27.0,11,3,11,0,0,7,0,0.41,0.11,0.52,0.41,0.52,Matchs
Jonathan Walters\0356cf4f,ie IRL,ATMT,30,32,28,2419,26.9,8,4,8,0,0,5,0,0.30,0.15,0.45,0.30,0.45,Matchs
Glenn Whelan\d5bd56a5,ie IRL,MT,30,28,26,2258,25.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marc Wilson\c325c010,ie IRL,DFMT,26,27,25,2123,23.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matchs
Phil Bardsley\1ae30132,sct SCO,DF,29,25,24,2082,23.1,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matchs
Geoff Cameron\1a160ea3,us USA,DFMT,29,27,21,2138,23.8,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matchs
Marko Arnautović\00459419,at AUT,ATMT,25,29,20,1918,21.3,1,5,1,0,0,2,0,0.05,0.23,0.28,0.05,0.28,Matchs
Victor Moses\e726e11e,ng NGA,DFAT,23,19,19,1444,16.0,3,3,2,1,1,3,0,0.19,0.19,0.37,0.12,0.31,Matchs
Peter Crouch\73d9bdc7,eng ENG,AT,33,33,17,1685,18.7,8,2,8,0,0,4,0,0.43,0.11,0.53,0.43,0.53,Matchs
Charlie Adam\aff418dc,sct SCO,MT,28,29,15,1511,16.8,7,1,6,1,1,5,0,0.42,0.06,0.48,0.36,0.42,Matchs
Marc Muniesa\4db76f57,es ESP,DFMT,22,19,14,1389,15.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Bojan Krkić\9fa0a0b8,es ESP,ATMT,23,16,14,1203,13.4,4,1,3,1,1,2,0,0.30,0.07,0.37,0.22,0.30,Matchs
Philipp Wollscheid\c4cca587,de GER,DF,25,12,12,1006,11.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stephen Ireland\bcf30f17,ie IRL,MT,27,17,11,933,10.4,0,3,0,0,0,3,0,0.00,0.29,0.29,0.00,0.29,Matchs
Steve Sidwell\ed083afd,eng ENG,MT,31,12,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jack Butland\cc70a1d5,eng ENG,GB,21,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Oussama Assaidi\483322fe,ma MAR,ATMT,25,9,1,231,2.6,0,1,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39,Matchs
Peter Odemwingie\b16150ac,ng NGA,AT,33,7,1,194,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dionatan Teixeira\f7f09bee,br BRA,DF,22,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Robert Huth\0bd1ea64,de GER,DF,29,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ollie Shenton\8981c6bd,eng ENG,MT,16,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Wilson Palacios\58df81fc,hn HON,MT,30,0,0,,,,,,,,,,,,,,,Matchs
Thomas Sørensen\31d82fec,dk DEN,GB,38,0,0,,,,,,,,,,,,,,,Matchs
Andy Wilkinson\9aca56d3,eng ENG,DF,29,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,27.4,38,418,3420,38.0,47,30,44,3,3,0,0,1.24,0.79,2.03,1.16,1.95,
Total adversaire,,,27.1,38,418,3420,38.0,45,28,40,5,5,67,5,1.18,0.74,1.92,1.05,1.79,
