-- League --	--- FA Cup ---	---- Other ----

1970/71
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BIRCHENALL, Alan 	Midfielder	36	10	0	2	1	0	9	3	0
										
BLYTH, Mel 	Central Defender	38	0	0	2	0	0	9	2	0
										
DAWKINS, Trevor 	Midfielder	9+1	0	0	1	0	0	1	0	0
										
HARDIE, John 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
HOADLEY, Phil 	Central Defender	31+1	1	0	0+2	0	0	3	0	0
										
HUMPHREYS, Gerry 	Winger	4+7	0	0	0	0	0	1	0	0
										
JACKSON, John 	Goalkeeper	42	0	0	2	0	0	10	0	0
										
KEMBER, Steve 	Midfielder	39	5	0	2	0	0	7	0	0
										
LOUGHLAN, John 	Full Back	3	0	0	0	0	0	4+2	0	0
										
MCCORMICK, John 	Central Defender	32	0	0	2	1	0	10	0	0
										
PAYNE, David 	Full Back	31	0	0	1	0	0	10	1	0
										
PINKNEY, Alan 	Midfielder	0	0	0	0	0	0	0+2	0	0
										
PROVAN, David 	Full Back	1	0	0	0	0	0	1	0	0
										
QUEEN, Gerry 	Forward	29+2	9	0	2	0	0	9	3	0
										
SCOTT, Jim 	Winger	21+5	4	0	2	0	0	5+2	1	0
										
SEWELL, John 	Full Back	31+2	2	1	2	0	0	5	0	0
										
STRONG, Les 	Full Back	0	0	0	0	0	0	0	0	0
										
TAMBLING, Bobby 	Forward	26	4	0	0	0	0	7	5	1
										
TAYLOR, Tony 	Full Back	36+1	2	0	2	0	0	9	2	0
										
WALL, Peter 	Full Back	40	1	0	2	0	0	6	0	0
										
WHARTON, Terry 	Winger	13+1	1	0	0	0	0	4	0	0
