-- League --	--- FA Cup ---	---- Other ----

1963/64
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BLORE, Reg	Winger	
										
BRAY, John	Full Back	
										
BYROM, John	Forward	
										
CLAYTON, Ronnie	Midfielder	
										
DOUGLAS, Bryan	Winger	
										
ELSE, Fred	Goalkeeper	
										
ENGLAND, Mike	Central Defender	
										
FERGUSON, Mike	Winger	
										
HARRISON, Mike	Winger	
										
HOLDEN, Alan	Wing Half	
										
JONES, George	Forward	
										
JOYCE, Walter	Central Defender	
										
MCEVOY, Andy	Inside Forward	
										
MCGRATH, Mick	Wing Half	
										
NEWTON, Keith	Full Back	
										
PEACOCK, Frank	Wing Half	
										
PICKERING, Fred	Forward	
										
RATCLIFFE, Barrie	Winger	
										
SANDIFORD, Ian	Forward	
										
SIMS, Chris	Full Back	
										
TAYLOR, Ken	Full Back	
