	-- League --	--- FA Cup ---	---- Other ----

1963/64
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARRON, Jim	Goalkeeper	
										
BARTON, Roger	Midfielder	
										
BROADBENT, Peter	Midfielder	
										
CALLOWAY, Laurie	Full Back	
										
CLEMENTS, Dave	Midfielder	
										
CRAWFORD, Ray	Forward	
										
CROWE, Chris	Midfielder	
										
DAVIES, Fred	Goalkeeper	
										
FARMER, Ted	Centre Forward	
										
FINLAYSON, Malcolm	Goalkeeper	
										
FLOWERS, Ron	Central Defender	
										
GOODWIN, Freddie	Midfielder	
										
HARRIS, Gerry	Full Back	
										
HINTON, Alan	Winger	
										
KIRKHAM, Johnny	Midfielder	
										
KNOWLES, Peter	Forward	
										
LE FLEM, Dick	Winger	
										
MELIA, Jimmy	Midfielder	
										
MURRAY, Jimmy	Forward	
										
SHOWELL, George	Full Back	
										
STOBART, Barry	Forward	
										
THOMPSON, David	Inside Forward	
										
THOMSON, Bobby	Full Back	
										
WHARTON, Terry	Winger	
										
WOODFIELD, David	Central Defender	
										
WOODRUFF, Bobby	Midfielder	
