-- League --	--- FA Cup ---	---- Other ----

1963/64
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADAMS, Brian	Midfielder	
										
BLOOMFIELD, Ray	Wing Half	
										
BLUNSTONE, Frank	Winger	
										
BONETTI, Peter	Goalkeeper	
										
BRIDGES, Barry	Forward	
										
BROWN, Dennis	Forward	
										
CLARKE, Chris	Winger	
										
DUNN, John	Goalkeeper	
										
HARMER, Tommy	Inside Forward	
										
HARRIS, Allan	Full Back	
										
HARRIS, Ron	Central Defender	
										
HINTON, Marvin	Central Defender	
										
HOLLINS, John	Midfielder	
										
HOUSEMAN, Peter	Winger	
										
HOWARTH, Jack	Forward	
										
KNOX, Tommy	Winger	
										
MCCREADIE, Eddie	Full Back	
										
MCNALLY, Errol	Goalkeeper	
										
MOORE, Graham	Midfielder	
										
MORTIMORE, John	Central Defender	
										
MULHOLLAND, Jimmy	Forward	
										
MURRAY, Bert	Winger	
										
O'ROURKE, John	Forward	
										
ROBB, Davie	Forward	
										
SCOTT, Jocky	Winger	
										
SHELLITO, Ken	Full Back	
										
SORRELL, Dennis	Wing Half	
										
TAMBLING, Bobby	Forward	
										
THOMSON, Arthur	Central Defender	
										
UPTON, Frank	Central Defender	
										
VENABLES, Terry	Midfielder	
										
WATSON, Ian	Full Back	
										
WHITINGTON, Eric	Midfielder	
