Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAIRD, Sammy ",Inside Forward,15,2,0,0,0,0,0,0,0
,"BAXTER, Jimmy ",Inside Forward,39,17,3,3,0,0,0,0,0
,"CAMPBELL, Les ",Winger,11,2,0,0,0,0,0,0,0
,"CUNNINGHAM, Willie ",Full Back,24,0,0,3,0,0,0,0,0
,"DOCHERTY, Tommy ",Wing Half,39,3,0,3,0,0,0,0,0
,"DUNN, Joe ",Central Defender,3,0,0,0,0,0,0,0,0
,"ELSE, Fred ",Goalkeeper,5,0,0,0,0,0,0,0,0
,"EVANS, Ray ",Inside Forward,2,1,0,1,0,0,0,0,0
,"FINNEY, Tom ",Winger,30,7,1,2,2,0,0,0,0
,"FORBES, Willie ",Wing Half,38,0,0,3,1,0,0,0,0
,"FOSTER, Bobby ",Inside Forward,28,13,0,3,0,0,0,0,0
,"HATSELL, Dennis ",Centre Forward,17,10,0,2,2,0,0,0,0
,"HIGHAM, Peter ",Centre Forward,14,10,0,0,0,0,0,0,0
,"JONES, Eric ",Winger,6,0,0,0,0,0,0,0,0
,"LAWRENSON, Tommy ",Winger,1,0,0,0,0,0,0,0,0
,"MARSTON, Joe ",Central Defender,40,0,0,3,0,0,0,0,0
,"MATTINSON, Harry ",Central Defender,7,0,0,0,0,0,0,0,0
,"MORRISON, Angus ",Winger,33,8,0,3,1,0,0,0,0
,"NORCROSS, Bill ",Winger,0,0,0,0,0,0,0,0,0
,"PORTWOOD, Cliff ",Forward,0,0,0,0,0,0,0,0,0
,"THOMPSON, George ",Goalkeeper,37,0,0,3,0,0,0,0,0
,"WALTON, Joe ",Full Back,38,0,0,3,0,0,0,0,0
,"WATERHOUSE, Ken ",Wing Half,8,3,0,0,0,0,0,0,0
,"WAYMAN, Charlie ",Centre Forward,6,6,0,0,0,0,0,0,0
,"WILSON, Bob ",Full Back,21,0,0,1,0,0,0,0,0
