Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BOND, Kevin ",Central Defender,1+2,0,0,0,0,0,0,0,0
,"BOYER, Phil ",Forward,21+1,5,0,0,0,0,5,2,0
,"BUSBY, Viv ",Forward,17,11,0,1,0,0,0,0,0
,"DAVIES, Ian ",Full Back,2,0,0,0,0,0,1,0,0
,"DOWNS, Greg ",Full Back,0,0,0,0,0,0,0,0,0
,"EVANS, Doug ",Midfielder,4+4,0,0,0,0,0,0,0,0
,"FLEETING, Jim ",Central Defender,0+1,0,0,0,0,0,0,0,0
,"FORBES, Duncan ",Central Defender,12,0,0,0,0,0,4,0,0
,"GIBBINS, Roger ",Midfielder,20,5,0,0,0,0,3,0,0
,"GRAPES, Steve ",Midfielder,3,0,0,0,0,0,2,1,0
,"HANSBURY, Roger ",Goalkeeper,4,0,0,0,0,0,0,0,0
,"JONES, David ",Central Defender,35+2,0,0,1,0,0,4,0,0
,"KEELAN, Kevin ",Goalkeeper,38,0,0,1,0,0,5,0,0
,"MACDOUGALL, Ted ",Forward,3,0,0,0,0,0,4,2,2
,"MACHIN, Mel ",Midfielder,23+3,1,0,1,0,0,4,0,0
,"NEIGHBOUR, Jimmy ",Winger,33,3,0,1,0,0,0,0,0
,"OSGOOD, Peter ",Forward,3,0,0,0,0,0,0,0,0
,"PADDON, Graham ",Midfielder,3,0,0,0,0,0,0,0,0
,"PETERS, Martin ",Midfielder,42,7,3,1,1,0,5,0,0
,"POWELL, Tony ",Central Defender,42,0,0,1,0,0,5,0,0
,"PROUDLOVE, Andy ",Winger,0+1,0,0,0,0,0,0+1,0,0
,"REEVES, Kevin ",Forward,21,8,0,0,0,0,0,0,0
,"RYAN, John ",Full Back,36+1,2,0,1,0,0,2,0,0
,"STEELE, Billy ",Midfielder,29+4,2,0,1,0,0,2,0,0
,"STRINGER, Dave ",Central Defender,1,0,0,0,0,0,0,0,0
,"SUGGETT, Colin ",Midfielder,31+1,1,0,1,1,0,5,1,0
,"SULLIVAN, Colin ",Full Back,38+1,1,0,1,0,0,4,0,0
