,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mart Poom\f60f19b7,ee EST,GB,25,36,36,3240,36.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
Chris Powell\721060d9,eng ENG,DF,27,37,35,3187,35.4,1,2,1,0,0,3,0,0.03,0.06,0.08,0.03,0.08,Matchs
Lee Carsley\8393a60b,ie IRL,MT,23,34,34,3060,34.0,1,0,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matchs
Gary Rowett\92c33b52,eng ENG,DF,23,35,32,2897,32.2,1,3,1,0,0,4,0,0.03,0.09,0.12,0.03,0.12,Matchs
Francesco Baiano\ae7e3208,it ITA,AT,29,34,31,2542,28.2,12,6,12,0,0,2,0,0.42,0.21,0.64,0.42,0.64,Matchs
Christian Dailly\0210c453,sct SCO,DF,23,30,30,2700,30.0,1,1,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matchs
Paulo Wanchope\3ab888b3,cr CRC,AT,21,32,30,2659,29.5,13,5,12,1,2,8,0,0.44,0.17,0.61,0.41,0.58,Matchs
Jacob Laursen\a976b649,dk DEN,DF,25,28,27,2328,25.9,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,Matchs
Dean Sturridge\70e13fa1,eng ENG,AT,24,30,24,2180,24.2,9,3,9,0,0,8,0,0.37,0.12,0.50,0.37,0.50,Matchs
Stefano Eranio\a16efcb5,it ITA,MT,30,23,23,1687,18.7,5,2,1,4,4,9,2,0.27,0.11,0.37,0.05,0.16,Matchs
Igor Štimac\7bcb9285,hr CRO,DF,29,22,22,1943,21.6,1,1,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,Matchs
Lars Bohinen\bdb7e1b5,no NOR,MT,27,24,14,1502,16.7,2,3,2,0,0,1,0,0.12,0.18,0.30,0.12,0.30,Matchs
Deon Burton\c0567c0f,jm JAM,AT,20,29,12,1254,13.9,3,4,3,0,0,0,0,0.22,0.29,0.50,0.22,0.50,Matchs
Darryl Powell\4b351524,jm JAM,MT,25,23,12,1131,12.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rory Delap\9b0dac73,ie IRL,MT,21,13,10,924,10.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dean Yates\b83001b0,eng ENG,DF,29,9,8,753,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Hunt\454fa3cd,eng ENG,MT,25,19,7,837,9.3,1,1,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matchs
Robin van der Laan\ed85c206,nl NED,MT,28,10,7,585,6.5,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matchs
Rob Kozluk\9c6a1f88,eng ENG,DF,19,9,6,607,6.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Trollope\35dfdd2a,wls WAL,MT,25,10,4,521,5.8,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matchs
Ron Willems\8d5a668a,nl NED,AT,30,10,3,425,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mauricio Solís\6f4d46f4,cr CRC,MT,24,9,3,287,3.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Aljoša Asanović\fa316f21,hr CRO,MT,31,4,3,253,2.8,1,1,0,1,,1,0,0.36,0.36,0.71,0.00,0.36,Matchs
Matt Carbon\74497147,eng ENG,DF,22,4,3,210,2.3,0,,0,0,,1,0,0.00,,,0.00,,Matchs
Steve Elliott\2fc040aa,eng ENG,DF,18,3,3,189,2.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Russell Hoult\92f8fb89,eng ENG,GB,24,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Simpson\be091fcf,eng ENG,MT,31,1,1,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.5,38,416,,,52,36,47,5,6,80,2,1.37,0.95,2.32,1.24,2.18,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
