,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Rio Ferdinand\52465662,eng ENG,DF,18,35,35,3140,34.9,0,3,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matchs
Eyal Berkovic\10e485ae,il ISR,MT,25,35,34,2810,31.2,7,10,7,0,0,2,0,0.22,0.32,0.54,0.22,0.54,Matchs
Steve Lomas\9e58673a,nir NIR,MT,23,33,33,2937,32.6,2,4,2,0,0,7,1,0.06,0.12,0.18,0.06,0.18,Matchs
David Unsworth\05fcbb55,eng ENG,DF,23,32,32,2832,31.5,2,2,2,0,0,8,1,0.06,0.06,0.13,0.06,0.13,Matchs
John Hartson\10d28fb8,wls WAL,AT,22,32,32,2782,30.9,15,8,14,1,1,3,2,0.49,0.26,0.74,0.45,0.71,Matchs
Ian Pearce\3537c18f,eng ENG,DF,23,30,30,2693,29.9,1,2,1,0,0,2,0,0.03,0.07,0.10,0.03,0.10,Matchs
Frank Lampard\268df6b1,eng ENG,MT,19,31,27,2472,27.5,4,2,4,0,0,6,0,0.15,0.07,0.22,0.15,0.22,Matchs
Stan Lazaridis\5350fc7f,au AUS,DFMT,24,28,27,2395,26.6,2,5,2,0,0,1,0,0.08,0.19,0.26,0.08,0.26,Matchs
Andy Impey\67cbd956,eng ENG,DFMT,25,19,19,1547,17.2,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matchs
Tim Breacker\298a0444,eng ENG,DF,32,19,18,1450,16.1,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matchs
John Moncur\e982f824,eng ENG,MT,30,20,17,1548,17.2,1,1,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,Matchs
Steve Potts\3607a95d,eng ENG,DF,30,23,14,1458,16.2,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matchs
Trevor Sinclair\d2f7373c,eng ENG,MT,24,14,14,1254,13.9,7,1,7,0,0,5,0,0.50,0.07,0.57,0.50,0.57,Matchs
Craig Forrest\b253de9c,ca CAN,GB,29,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luděk Mikloško\e410880a,cz CZE,GB,35,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Samassi Abou\170ea618,fr FRA,AT,24,19,12,1118,12.4,5,2,5,0,0,2,1,0.40,0.16,0.56,0.40,0.56,Matchs
Bernard Lama\980e2173,fr FRA,GB,34,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paul Kitson\86707c0d,eng ENG,AT,26,13,12,1055,11.7,4,0,4,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matchs
Iain Dowie\7853411c,nir NIR,AT,32,12,7,663,7.4,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matchs
Keith Rowland\59b07c21,nir NIR,DF,25,7,6,560,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marc Rieper\21e20305,dk DEN,DF,29,5,5,450,5.0,1,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matchs
Ian Bishop\40198f42,eng ENG,MT,32,3,3,270,3.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Emmanuel Omoyinmi\28c84e76,,AT,19,5,1,133,1.5,2,0,2,0,0,0,0,1.35,0.00,1.35,1.35,1.35,Matchs
Scott Mean\46b2ff15,,MT,23,3,0,85,0.9,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Ian Thomas-Moore\9c89ccea,eng ENG,ATMT,20,1,0,32,0.4,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Paulo Alves\d35e8c20,pt POR,AT,27,4,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lee Hodges\4ea258e4,eng ENG,MT,19,2,0,12,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
David Terrier\5f5234e5,fr FRA,DF,23,1,0,2,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.3,38,413,,,53,42,52,1,1,62,5,1.39,1.11,2.50,1.37,2.47,
Total adversaire,,,26.6,38,,,,,,,,,,,,,,,,
