,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Tim Howard\c444465e,us USA,GB,34,37,37,3263,36.3,0,1,0,0,0,4,1,0.00,0.03,0.03,0.00,0.03,Matchs
Séamus Coleman\0420d84f,ie IRL,DFMT,24,36,36,3228,35.9,6,2,6,0,0,3,0,0.17,0.06,0.22,0.17,0.22,Matchs
Sylvain Distin\002d06bb,fr FRA,DF,35,33,33,2925,32.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gareth Barry\7dbbe367,eng ENG,MT,32,32,32,2848,31.6,3,4,3,0,0,10,0,0.09,0.13,0.22,0.09,0.22,Matchs
Leighton Baines\b18095b6,eng ENG,DF,28,32,32,2838,31.5,5,4,2,3,3,6,0,0.16,0.13,0.29,0.06,0.19,Matchs
James McCarthy\64b08de7,ie IRL,MT,22,34,31,2856,31.7,1,3,1,0,0,5,0,0.03,0.09,0.13,0.03,0.13,Matchs
Romelu Lukaku\5eae500a,be BEL,AT,20,31,29,2556,28.4,15,7,15,0,0,1,0,0.53,0.25,0.77,0.53,0.77,Matchs
Kevin Mirallas\aa51343f,be BEL,ATMT,25,32,28,2322,25.8,8,8,8,0,0,6,0,0.31,0.31,0.62,0.31,0.62,Matchs
Leon Osman\a014c247,eng ENG,MT,32,38,27,2163,24.0,3,4,3,0,0,4,0,0.12,0.17,0.29,0.12,0.29,Matchs
Phil Jagielka\3233eefd,eng ENG,DFMT,30,26,26,2315,25.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matchs
Ross Barkley\3a24769f,eng ENG,MT,19,34,25,2286,25.4,6,0,6,0,0,5,0,0.24,0.00,0.24,0.24,0.24,Matchs
Steven Pienaar\8056f6e6,za RSA,MT,31,23,19,1624,18.0,1,2,1,0,0,2,0,0.06,0.11,0.17,0.06,0.17,Matchs
John Stones\5eecec3d,eng ENG,DF,19,21,15,1372,15.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steven Naismith\5e98c186,sct SCO,ATMT,26,31,13,1422,15.8,5,2,5,0,0,1,0,0.32,0.13,0.44,0.32,0.44,Matchs
Gerard Deulofeu\39583cfd,es ESP,ATMT,19,25,9,900,10.0,3,3,3,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matchs
Bryan Oviedo\31faf295,cr CRC,DFMT,23,9,8,717,8.0,2,2,2,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matchs
Antolín Alcaraz\cee38e27,py PAR,DF,31,6,5,495,5.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nikica Jelavić\1a29f38c,hr CRO,AT,27,9,5,378,4.2,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matchs
Aiden McGeady\c7df693b,ie IRL,ATMT,27,16,4,477,5.3,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matchs
Marouane Fellaini\87575fd9,be BEL,MT,25,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Joel Robles\cda0b317,es ESP,GB,23,2,1,157,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Arouna Koné\f9a72ca4,ci CIV,AT,29,5,0,84,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Darron Gibson\f0e72e1c,ie IRL,MT,25,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Heitinga\2661360d,nl NED,DFMT,29,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Tony Hibbert\c878c4bf,eng ENG,DF,32,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Victor Anichebe\4aed5c19,ng NGA,AT,25,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Luke Garbutt\41017ad5,eng ENG,DFMT,20,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lacina Traoré\883f251e,ci CIV,AT,23,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.6,38,418,,,58,42,55,3,3,0,0,1.53,1.11,2.63,1.45,2.55,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
