,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Adam Lallana\99813635,eng ENG,ATMT,25,38,37,3083,34.3,9,6,9,0,0,3,0,0.26,0.18,0.44,0.26,0.44,Matchs
José Fonte\90f87966,pt POR,DF,29,36,35,3182,35.4,3,0,3,0,0,7,0,0.08,0.00,0.08,0.08,0.08,Matchs
Luke Shaw\9c94165b,eng ENG,DFMT,18,35,35,2990,33.2,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matchs
Rickie Lambert\495de82c,eng ENG,AT,31,37,31,2813,31.3,13,10,10,3,3,2,0,0.42,0.32,0.74,0.32,0.64,Matchs
Dejan Lovren\1a2935f6,hr CRO,DF,24,31,31,2787,31.0,2,1,2,0,0,7,0,0.06,0.03,0.10,0.06,0.10,Matchs
Morgan Schneiderlin\51b41c5c,fr FRA,MT,23,33,31,2765,30.7,2,1,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,Matchs
Jay Rodriguez\4ab53cdb,eng ENG,AT,24,33,30,2561,28.5,15,3,15,0,0,2,0,0.53,0.11,0.63,0.53,0.63,Matchs
Artur Boruc\34ccf6fa,pl POL,GB,33,29,29,2577,28.6,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
Steven Davis\cf15bbb1,nir NIR,MT,28,34,28,2493,27.7,2,7,2,0,0,3,0,0.07,0.25,0.32,0.07,0.32,Matchs
Jack Cork\74e12f1e,eng ENG,DFMT,24,28,21,1728,19.2,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matchs
Nathaniel Clyne\0442183b,eng ENG,DF,22,25,20,1862,20.7,0,4,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matchs
Victor Wanyama\e0900238,ke KEN,MT,22,23,19,1659,18.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matchs
Calum Chambers\dc6f5bdd,eng ENG,DFMT,18,22,18,1641,18.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
James Ward-Prowse\3515d404,eng ENG,MT,18,34,16,1615,17.9,0,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matchs
Dani Osvaldo\3f0eba4f,it ITA,AT,27,13,9,855,9.5,3,0,3,0,0,3,0,0.32,0.00,0.32,0.32,0.32,Matchs
Paulo Gazzaniga\63d17038,ar ARG,GB,21,8,7,663,7.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Maya Yoshida\caffaf5a,jp JPN,DF,24,8,7,633,7.0,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matchs
Gastón Ramírez\2c851997,uy URU,ATMT,22,18,3,522,5.8,1,3,1,0,0,2,0,0.17,0.52,0.69,0.17,0.69,Matchs
Sam Gallagher\44361ade,eng ENG,ATMT,17,18,3,390,4.3,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matchs
Jos Hooiveld\f544a6ab,nl NED,DFMT,30,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Fox\857ec97f,sct SCO,DFMT,27,3,3,257,2.9,0,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,Matchs
Kelvin Davis\33b6ee02,eng ENG,GB,36,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Guly do Prado\3ed6e788,br BRA,ATMT,31,9,0,82,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Harrison Reed\803ae100,eng ENG,MT,18,4,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,25.1,38,418,,,52,37,49,3,3,0,0,1.37,0.97,2.34,1.29,2.26,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
