,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Peter Schmeichel\f1fe7ffe,dk DEN,GB,32,36,36,3240,36.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
Eric Cantona\808b48cd,fr FRA,AT,30,36,36,3228,35.9,10,12,6,4,6,9,0,0.28,0.33,0.61,0.17,0.50,Matchs
David Beckham\53539318,eng ENG,MT,21,36,33,2986,33.2,8,8,8,0,0,7,0,0.24,0.24,0.48,0.24,0.48,Matchs
Gary Neville\1b013e33,eng ENG,DF,21,31,30,2718,30.2,1,3,1,0,0,6,0,0.03,0.10,0.13,0.03,0.13,Matchs
Denis Irwin\9d080c30,ie IRL,DF,30,31,29,2589,28.8,1,2,1,0,0,2,0,0.03,0.07,0.10,0.03,0.10,Matchs
David May\1c719a79,eng ENG,DF,26,29,28,2476,27.5,2,0,2,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matchs
Gary Pallister\f99beca9,eng ENG,DF,31,27,27,2282,25.4,3,2,3,0,0,5,0,0.12,0.08,0.20,0.12,0.20,Matchs
Ronny Johnsen\02f25c21,no NOR,DF,27,31,26,2385,26.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matchs
Ole Gunnar Solskjær\65cb97b8,no NOR,AT,23,33,25,2211,24.6,18,4,18,0,0,2,0,0.73,0.16,0.90,0.73,0.90,Matchs
Ryan Giggs\561de8d0,wls WAL,ATMT,22,26,25,2140,23.8,3,6,3,0,0,3,0,0.13,0.25,0.38,0.13,0.38,Matchs
Nicky Butt\616b3f9a,eng ENG,DFMT,21,26,24,1940,21.6,5,2,5,0,0,5,0,0.23,0.09,0.32,0.23,0.32,Matchs
Roy Keane\8f218498,ie IRL,MT,24,21,21,1739,19.3,2,2,2,0,0,5,1,0.10,0.10,0.21,0.10,0.21,Matchs
Paul Scholes\24a3a72c,eng ENG,MT,21,24,16,1408,15.6,3,2,3,0,0,7,0,0.19,0.13,0.32,0.19,0.32,Matchs
Phil Neville\3db5e0ec,eng ENG,DFMT,19,18,15,1368,15.2,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matchs
Karel Poborský\bcff20dc,cz CZE,MT,24,22,15,1282,14.2,4,3,4,0,0,1,0,0.28,0.21,0.49,0.28,0.49,Matchs
Jordi Cruyff\7ebf561b,nl NED,ATMT,22,16,11,1008,11.2,3,1,3,0,0,3,0,0.27,0.09,0.36,0.27,0.36,Matchs
Andy Cole\b6638a2c,eng ENG,AT,24,20,10,1041,11.6,7,5,7,0,0,3,0,0.61,0.43,1.04,0.61,1.04,Matchs
Brian McClair\85fb3ca5,sct SCO,ATMT,32,19,4,795,8.8,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matchs
Michael Clegg\bb5c286a,eng ENG,DF,19,4,3,307,3.4,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Raimond van der Gouw\0d2e1195,nl NED,GB,33,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ben Thornley\3b9091b7,eng ENG,MT,21,2,1,98,1.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
John O'Kane\ea877e82,eng ENG,DF,21,1,1,88,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Chris Casper\6831a546,eng ENG,DF,21,2,0,41,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,25.8,38,413,,,70,47,66,4,6,71,1,1.84,1.24,3.08,1.74,2.97,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
