Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALEXANDER, David ",Centre Forward,21,9,0,2,1,0,0,0,0
,"ASPDEN, Thomas ",Full Back,7,0,0,2,0,0,0,0,0
,"CARTY, John ",Inside Forward,8,1,0,0,0,0,0,0,0
,"CRAVEN, Richard ",Inside Forward,5,1,0,0,0,0,0,0,0
,"ENTWISTLE, Jonty ",Winger,22,7,0,2,0,0,0,0,0
,"ENTWISTLE, Ralph ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"FISH, Robert ",Wing Half,4,0,0,0,0,0,0,0,0
,"HADDOW, James ",Centre Half,10,0,0,2,0,0,0,0,0
,"HEAP, Robert ",Inside Forward,5,0,0,2,0,0,0,0,0
,"HUNT, E ",Full Back,1,0,0,0,0,0,0,0,0
,"LEACH, John ",Full Back,24,0,0,2,0,0,0,0,0
,"MARSDEN, Timothy ",Wing Half,10,1,0,0,0,0,0,0,0
,"MARSDEN, William ",Inside Forward,19,7,0,1,0,0,0,0,0
,"MCADAM, W ",Centre Half,4,0,0,0,0,0,0,0,0
,"MCAVOY, Michael ",Wing Half,12,0,0,2,0,0,0,0,0
,"MCOWEN, Billy ",Goalkeeper,17,0,0,2,0,0,0,0,0
,"NIGHTINGALE, James ",Winger,18,2,0,0,0,0,0,0,0
,"OWEN, David ",Centre Half,22,0,0,2,0,0,0,0,0
,"SIDDONS, William ",Full Back,16,1,0,0,0,0,0,0,0
,"SLATER, Thomas ",Winger,7,0,0,0,0,0,0,0,0
,"SMITH, Robert ",Inside Forward,18,3,0,1,0,0,0,0,0
,"THORNBER, Richard ",Wing Half,18,3,0,0,0,0,0,0,0
,"WADE, John ",Winger,7,2,0,2,1,0,0,0,0
,"WALTON, Joseph ",Goalkeeper,4,0,0,0,0,0,0,0,0
,"YATES, William ",Wing Half,5,0,0,0,0,0,0,0,0
