Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BEALE, John ",Wing Half,5,1,0,0,0,0,0,0,0
,"BUTLER, Ernie ",Goalkeeper,11,0,0,0,0,0,0,0,0
,"CLARKE, Ike ",Centre Forward,1,0,0,0,0,0,0,0,0
,"COLOMBO, Don ",Winger,0,0,0,0,0,0,0,0,0
,"DALE, Gordon ",Winger,15,2,0,0,0,0,0,0,0
,"DICKINSON, Jimmy ",Wing Half,40,1,0,2,0,0,0,0,0
,"DORE, Charlie ",Goalkeeper,6,0,0,0,0,0,0,0,0
,"FERRIER, Harry ",Full Back,16,1,1,0,0,0,0,0,0
,"FLEWIN, Reg ",Central Defender,4,0,0,0,0,0,0,0,0
,"FROGGATT, Jack ",Winger,37,5,0,2,0,0,0,0,0
,"GAILLARD, Marcel ",Winger,14,0,0,2,1,0,0,0,0
,"GORDON, Johnny ",Inside Forward,21,8,0,1,1,0,0,0,0
,"GUNTER, Phil ",Full Back,8,0,0,0,0,0,0,0,0
,"HALL, Dennis ",Full Back,6,0,0,0,0,0,0,0,0
,"HARRIS, Peter ",Winger,41,23,1,1,0,0,0,0,0
,"HENDERSON, Jackie ",Centre Forward,20,11,0,2,0,0,0,0,0
,"HUNT, Ralph ",Centre Forward,2,0,0,0,0,0,0,0,0
,"LEATHER, Maurice ",Goalkeeper,5,0,0,0,0,0,0,0,0
,"MUNDY, Albert ",Inside Forward,22,3,0,0,0,0,0,0,0
,"PHILLIPS, Len ",Inside Forward,36,5,1,2,0,0,0,0,0
,"PICKETT, Reg ",Wing Half,4,0,0,0,0,0,0,0,0
,"REAGAN, Martin ",Winger,5,0,0,0,0,0,0,0,0
,"REID, Duggie ",Inside Forward,23,7,0,2,0,0,0,0,0
,"SCOULAR, Jimmy ",Wing Half,39,3,0,2,0,0,0,0,0
,"STEPHEN, Jimmy ",Full Back,36,0,0,2,0,0,0,0,0
,"THOMPSON, Bill ",Full Back,13,0,0,2,0,0,0,0,0
,"UPRICHARD, Norman ",Goalkeeper,20,0,0,2,0,0,0,0,0
,"VAUGHAN, Charlie ",Centre Forward,6,2,0,0,0,0,0,0,0
,"WILSON, Alex ",Full Back,6,0,0,0,0,0,0,0,0
