,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Maik Taylor\755ea891,nir NIR,GB,32,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matthew Upson\1a6e6d03,eng ENG,DF,25,36,36,3240,36.0,2,1,2,0,0,5,0,0.06,0.03,0.08,0.06,0.08,Matchs
Kenny Cunningham\984a2038,ie IRL,DF,33,36,36,3168,35.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Damien Johnson\c1c0a75f,nir NIR,MT,25,36,36,3109,34.5,0,1,0,0,0,8,2,0.00,0.03,0.03,0.00,0.03,Matchs
Emile Heskey\30184789,eng ENG,AT,26,34,34,2868,31.9,10,4,10,0,0,6,0,0.31,0.13,0.44,0.31,0.44,Matchs
Mario Melchiot\1f5e2ed9,nl NED,DF,27,34,33,2842,31.6,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matchs
Julian Gray\8b545182,eng ENG,ATMT,24,32,18,1919,21.3,2,0,2,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matchs
Jamie Clapham\1df59e7b,eng ENG,DF,28,27,18,1673,18.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Robbie Savage\f60a24de,wls WAL,MT,29,18,18,1613,17.9,4,,,,,4,0,0.22,,,,,Matchs
Stan Lazaridis\5350fc7f,au AUS,DFMT,31,20,15,1346,15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matchs
Stephen Clemence\31f20410,eng ENG,MT,26,22,13,1300,14.4,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matchs
Clinton Morrison\e80d5b3b,ie IRL,AT,25,26,13,1232,13.7,4,2,4,0,0,4,0,0.29,0.15,0.44,0.29,0.44,Matchs
Jesper Grønkjær\afe43b0f,dk DEN,ATMT,26,16,13,1143,12.7,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matchs
Walter Pandiani\11899bb1,uy URU,AT,28,14,13,1041,11.6,4,2,3,1,1,2,0,0.35,0.17,0.52,0.26,0.43,Matchs
Darren Carter\52fefc5b,eng ENG,DFMT,20,15,12,1040,11.6,2,1,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matchs
Jermaine Pennant\c6043950,eng ENG,MT,21,12,12,1011,11.2,0,,0,0,0,3,0,0.00,,,0.00,,Matchs
Muzzy Izzet\aeeddfc4,tr TUR,MT,29,10,10,820,9.1,1,1,1,0,0,3,1,0.11,0.11,0.22,0.11,0.22,Matchs
Darren Anderton\09cebe50,eng ENG,MT,32,20,9,868,9.6,3,1,3,0,0,1,0,0.31,0.10,0.41,0.31,0.41,Matchs
Olivier Tébily\10b7ae2e,ci CIV,DF,28,15,9,764,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Dunn\7ecdf483,eng ENG,MT,24,11,9,722,8.0,2,3,2,0,0,4,0,0.25,0.37,0.62,0.25,0.62,Matchs
Mehdi Nafti\93e31883,tn TUN,MT,25,10,7,606,6.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Salif Diao\acc326da,sn SEN,MT,27,10,6,675,7.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Martin Taylor\08840bbf,eng ENG,DF,24,7,4,358,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Robbie Blake\ddc0a1fd,eng ENG,ATMT,28,11,2,335,3.7,2,0,1,1,1,0,0,0.54,0.00,0.54,0.27,0.27,Matchs
Dwight Yorke\2d0a99d3,tt TRI,ATMT,32,4,2,190,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stern John\e4e2ac24,tt TRI,AT,27,3,0,54,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.9,38,417,,,37,24,35,2,2,62,3,0.97,0.63,1.61,0.92,1.55,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
