,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Ben Foster\d0b3ceb9,eng ENG,GB,33,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Craig Dawson\3e9e06cb,eng ENG,DF,26,37,37,3276,36.4,4,0,4,0,0,10,0,0.11,0.00,0.11,0.11,0.11,Matchs
Darren Fletcher\184e4970,sct SCO,MT,32,38,37,3231,35.9,2,3,2,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matchs
Gareth McAuley\ac7d7378,nir NIR,DF,36,36,36,3140,34.9,6,1,6,0,0,5,0,0.17,0.03,0.20,0.17,0.20,Matchs
Salomón Rondón\b318a643,ve VEN,AT,26,38,32,2891,32.1,8,2,8,0,0,2,0,0.25,0.06,0.31,0.25,0.31,Matchs
Jonny Evans\f8fcd2a5,nir NIR,DF,28,31,30,2637,29.3,2,2,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matchs
Allan Nyom\97572117,cm CMR,DF,28,32,29,2638,29.3,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matchs
Chris Brunt\ec7e6ad1,nir NIR,MTDF,31,31,27,2477,27.5,3,4,3,0,0,5,0,0.11,0.15,0.25,0.11,0.25,Matchs
Claudio Yacob\bda6ffd4,ar ARG,MT,29,33,27,2418,26.9,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nacer Chadli\5b54bf3b,be BEL,MTAT,26,31,27,2134,23.7,5,4,4,1,1,2,0,0.21,0.17,0.38,0.17,0.34,Matchs
Matt Phillips\7bb5f40e,sct SCO,MT,25,27,26,2181,24.2,4,8,4,0,0,2,0,0.17,0.33,0.50,0.17,0.50,Matchs
James Morrison\21a66e33,sct SCO,MT,30,31,17,1740,19.3,5,2,5,0,0,3,0,0.26,0.10,0.36,0.26,0.36,Matchs
Jake Livermore\b98570d1,eng ENG,MT,26,16,15,1301,14.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
James McClean\53538b39,ie IRL,MTAT,27,34,13,1477,16.4,1,2,1,0,0,9,0,0.06,0.12,0.18,0.06,0.18,Matchs
Jonas Olsson\48844a9b,se SWE,DF,33,7,7,590,6.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Hal Robson-Kanu\fb2dec57,wls WAL,AT,27,29,5,701,7.8,3,2,3,0,0,3,0,0.39,0.26,0.64,0.39,0.64,Matchs
Sam Field\bd8a7d05,eng ENG,MT,18,8,4,275,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marc Wilson\c325c010,ie IRL,DF,28,4,3,254,2.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Brendan Galloway\321506b3,zw ZIM,DF,20,3,3,247,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Saido Berahino\25b166d0,bi BDI,AT,22,4,3,243,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Craig Gardner\1117b9ff,eng ENG,MT,29,9,2,218,2.4,0,1,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matchs
Jonathan Leko\76b5cbbd,eng ENG,ATMT,17,9,0,181,2.0,0,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matchs
Rickie Lambert\495de82c,eng ENG,AT,34,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rekeem Harper\3c066877,eng ENG,MT,16,0,0,,,,,,,,,,,,,,,Matchs
Boaz Myhill\7ca2d989,wls WAL,GB,33,0,0,,,,,,,,,,,,,,,Matchs
Alex Palmer\6ea97fd5,eng ENG,GB,19,0,0,,,,,,,,,,,,,,,Matchs
Jack Rose\eb338814,eng ENG,GB,21,0,0,,,,,,,,,,,,,,,Matchs
Kane Wilson\a3f1897f,eng ENG,DFMT,16,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,29.4,38,418,3420,38.0,43,33,42,1,1,0,0,1.13,0.87,2.00,1.11,1.97,
Total adversaire,,,27.3,38,418,3420,38.0,50,39,47,3,3,55,3,1.32,1.03,2.34,1.24,2.26,
