,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Nathaniel Clyne\0442183b,eng ENG,DF,25,37,37,3323,36.9,0,2,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matchs
James Milner\2f90f6b8,eng ENG,DF,30,36,36,3154,35.0,7,3,0,7,8,5,0,0.20,0.09,0.29,0.00,0.09,Matchs
Roberto Firmino\4c370d81,br BRA,AT,24,35,34,3062,34.0,11,7,11,0,0,5,0,0.32,0.21,0.53,0.32,0.53,Matchs
Georginio Wijnaldum\eb58eef0,nl NED,MT,25,36,33,2972,33.0,6,8,6,0,0,2,0,0.18,0.24,0.42,0.18,0.42,Matchs
Dejan Lovren\1a2935f6,hr CRO,DF,27,29,29,2553,28.4,2,1,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matchs
Simon Mignolet\d436eb94,be BEL,GB,28,28,28,2520,28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Philippe Coutinho\0ef89a37,br BRA,ATMT,24,31,28,2227,24.7,13,8,13,0,0,2,0,0.53,0.32,0.85,0.53,0.85,Matchs
Joël Matip\b217ef29,cm CMR,DF,24,29,27,2457,27.3,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matchs
Adam Lallana\99813635,eng ENG,MTAT,28,31,27,2348,26.1,8,6,8,0,0,3,0,0.31,0.23,0.54,0.31,0.54,Matchs
Emre Can\a65ce836,de GER,MT,22,32,26,2371,26.3,5,2,5,0,0,6,0,0.19,0.08,0.27,0.19,0.27,Matchs
Sadio Mané\c691bfe2,sn SEN,AT,24,27,26,2235,24.8,13,5,13,0,0,4,0,0.52,0.20,0.72,0.52,0.72,Matchs
Jordan Henderson\935e6b8f,eng ENG,MT,26,24,24,2116,23.5,1,4,1,0,0,8,0,0.04,0.17,0.21,0.04,0.21,Matchs
Ragnar Klavan\008a6e6d,ee EST,DF,30,20,15,1410,15.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Divock Origi\43a166b4,be BEL,AT,21,34,14,1468,16.3,7,3,7,0,0,0,0,0.43,0.18,0.61,0.43,0.61,Matchs
Lucas Leiva\4c78b5ed,br BRA,MTDF,29,24,12,1112,12.4,0,2,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matchs
Loris Karius\32e7ce92,de GER,GB,23,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Daniel Sturridge\1b7ec703,eng ENG,AT,26,20,7,775,8.6,3,1,3,0,0,1,0,0.35,0.12,0.46,0.35,0.46,Matchs
Alberto Moreno\11b9265b,es ESP,DF,24,12,2,305,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Trent Alexander-Arnold\cd1acf9d,eng ENG,MTDF,17,7,2,167,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ben Woodburn\8aadeaef,wls WAL,AT,16,5,1,86,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marko Grujić\8b8e759d,rs SRB,MT,20,5,0,43,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kevin Stewart\ff674795,jm JAM,DFMT,22,4,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ovie Ejaria\a801669e,eng ENG,MT,18,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rhian Brewster\30e81a88,eng ENG,AT,16,0,0,,,,,,,,,,,,,,,Matchs
Joe Gomez\7a11550b,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,Matchs
Alex Manninger\eb55b1bc,at AUT,GB,39,0,0,,,,,,,,,,,,,,,Matchs
Connor Randall\412e1445,eng ENG,DFMT,20,0,0,,,,,,,,,,,,,,,Matchs
Harry Wilson\c6dc9ecd,wls WAL,ATMT,19,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,26.1,38,418,3420,38.0,77,52,70,7,8,0,0,2.03,1.37,3.39,1.84,3.21,
Total adversaire,,,27.3,38,418,3420,38.0,42,28,39,3,5,73,1,1.11,0.74,1.84,1.03,1.76,
