,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
John O'Shea\7c1f4685,ie IRL,DFMT,32,33,33,2920,32.4,1,0,1,0,0,2,1,0.03,0.00,0.03,0.03,0.03,Matchs
Vito Mannone\c4173f1a,it ITA,GB,25,29,28,2568,28.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Adam Johnson\1ba61951,eng ENG,MT,26,36,28,2438,27.1,8,5,7,1,1,2,0,0.30,0.18,0.48,0.26,0.44,Matchs
Jack Colback\963a9201,eng ENG,MT,23,33,28,2423,26.9,3,2,3,0,0,6,0,0.11,0.07,0.19,0.11,0.19,Matchs
Phil Bardsley\1ae30132,sct SCO,DF,28,26,26,2245,24.9,2,0,2,0,0,9,0,0.08,0.00,0.08,0.08,0.08,Matchs
Ki Sung-yueng\1d8c99b0,kr KOR,MT,24,27,25,2182,24.2,3,1,2,1,1,3,0,0.12,0.04,0.16,0.08,0.12,Matchs
Fabio Borini\ef5b337e,it ITA,ATMT,22,32,25,2142,23.8,7,2,4,3,3,6,0,0.29,0.08,0.38,0.17,0.25,Matchs
Seb Larsson\b26efc36,se SWE,MT,28,31,24,2215,24.6,1,3,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matchs
Wes Brown\659ccc97,eng ENG,DF,33,25,24,2065,22.9,0,1,0,0,0,2,3,0.00,0.04,0.04,0.00,0.04,Matchs
Lee Cattermole\538e77d5,eng ENG,MT,25,24,21,1753,19.5,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matchs
Jozy Altidore\8db8ad1e,us USA,AT,23,31,19,1783,19.8,1,1,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matchs
Marcos Alonso\f4290206,es ESP,DFMT,22,16,16,1440,16.0,0,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matchs
Emanuele Giaccherini\1c50f354,it ITA,ATMT,28,24,16,1354,15.0,4,4,4,0,0,4,0,0.27,0.27,0.53,0.27,0.53,Matchs
Ondřej Čelůstka\393a257c,cz CZE,DF,24,21,14,1334,14.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steven Fletcher\2c9c3502,sct SCO,AT,26,20,13,1238,13.8,3,0,3,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matchs
Santiago Vergini\6d041dd0,ar ARG,DF,24,11,10,979,10.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Keiren Westwood\674ef042,ie IRL,GB,28,10,10,852,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Connor Wickham\41cc19c2,eng ENG,ATMT,20,15,10,849,9.4,5,1,5,0,0,1,0,0.53,0.11,0.64,0.53,0.64,Matchs
Liam Bridcutt\d6066695,sct SCO,DFMT,24,12,9,849,9.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Craig Gardner\1117b9ff,eng ENG,MT,26,18,7,771,8.6,2,2,1,1,1,5,0,0.23,0.23,0.47,0.12,0.35,Matchs
Valentin Roberge\f373db50,fr FRA,DF,26,9,7,668,7.4,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matchs
Modibo Diakité\e5eb4ab4,fr FRA,DF,26,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andrea Dossena\3ae59b9c,it ITA,DFMT,31,7,6,489,5.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matchs
Carlos Cuéllar\1222ab35,es ESP,DF,31,4,4,341,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ji Dong-won\7d841904,kr KOR,ATMT,22,5,2,202,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Vaughan\b950cb68,wls WAL,MT,30,3,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stéphane Sessègnon\35c5f9b1,bj BEN,ATMT,29,2,2,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Charalampos Mavrias\1cfd188f,gr GRE,ATMT,19,4,1,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Cabral\5c5f1c9d,ch SUI,MT,24,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ignacio Scocco\705a763a,ar ARG,ATMT,28,6,0,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
El-Hadji Ba\db89826f,fr FRA,MT,20,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.5,38,418,,,41,24,35,6,6,0,0,1.08,0.63,1.71,0.92,1.55,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
