,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Nigel Winterburn\0672e24e,eng ENG,DF,32,38,38,3375,37.5,0,3,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matchs
Martin Keown\b844a204,eng ENG,DFMT,30,33,33,2951,32.8,1,2,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09,Matchs
Steve Bould\42e0fd3a,eng ENG,DF,33,33,33,2908,32.3,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matchs
Paul Merson\eba7e6fd,eng ENG,ATMT,28,32,32,2842,31.6,6,5,5,1,1,1,0,0.19,0.16,0.35,0.16,0.32,Matchs
Lee Dixon\b6ba1615,eng ENG,DF,32,31,31,2743,30.5,2,2,2,0,0,7,0,0.07,0.07,0.13,0.07,0.13,Matchs
Patrick Vieira\f90f1086,fr FRA,MT,20,31,30,2738,30.4,2,4,2,0,0,11,0,0.07,0.13,0.20,0.07,0.20,Matchs
Ian Wright\60c275b3,eng ENG,AT,32,35,30,2702,30.0,23,4,19,4,4,8,1,0.77,0.13,0.90,0.63,0.77,Matchs
Dennis Bergkamp\d8703fda,nl NED,AT,27,29,28,2379,26.4,12,9,9,3,3,5,1,0.45,0.34,0.79,0.34,0.68,Matchs
David Platt\eded06bf,eng ENG,MT,30,28,27,2346,26.1,4,1,4,0,0,4,0,0.15,0.04,0.19,0.15,0.19,Matchs
Tony Adams\26b5e727,eng ENG,DF,29,28,27,2254,25.0,3,1,3,0,0,4,1,0.12,0.04,0.16,0.12,0.16,Matchs
David Seaman\2d578837,eng ENG,GB,32,22,22,1980,22.0,0,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matchs
Ray Parlour\d567e937,eng ENG,MT,23,30,17,1596,17.7,2,3,2,0,0,2,0,0.11,0.17,0.28,0.11,0.28,Matchs
John Lukic\99095d88,eng ENG,GB,35,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Hartson\10d28fb8,wls WAL,AT,21,19,14,1221,13.6,3,,3,0,0,7,1,0.22,,,0.22,,Matchs
Andy Linighan\d2acfbec,eng ENG,DF,34,11,10,895,9.9,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matchs
Stephen Hughes\fe278764,eng ENG,MT,19,14,9,877,9.7,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matchs
Rémi Garde\e603c6a9,fr FRA,DFMT,30,11,7,587,6.5,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matchs
Scott Marshall\85bcb2e5,sct SCO,DF,23,8,6,533,5.9,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matchs
Steve Morrow\6d8a536c,nir NIR,DFMT,26,14,5,546,6.1,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matchs
Paul Shaw\26828c9a,eng ENG,ATMT,22,8,1,207,2.3,2,2,2,0,0,0,0,0.87,0.87,1.74,0.87,1.74,Matchs
Lee Harper\f2b5049d,eng ENG,GB,24,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gavin McGowan\e4be205a,eng ENG,DFMT,20,1,1,89,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Matthew Rose\ed4d2206,eng ENG,DF,20,1,1,76,0.8,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Nicolas Anelka\931ed5e9,fr FRA,AT,17,4,0,53,0.6,0,1,0,0,,0,0,0.00,1.70,1.70,0.00,1.70,Matchs
David Hillier\c3861872,eng ENG,MT,26,2,0,22,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Glenn Helder\9cd12958,nl NED,ATMT,27,2,0,15,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Paul Dickov\1ea43e27,sct SCO,AT,23,1,0,7,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Ian Selley\b01c7a45,eng ENG,MT,22,1,0,6,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,29.3,38,402,,,59,36,51,8,8,74,4,1.55,0.95,2.50,1.34,2.29,
Total adversaire,,,26.9,38,,,,,,,,,,,,,,,,
