-- League --	--- FA Cup ---	---- Other ----

1966/67
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARMFIELD, Jimmy 	Full Back	29	0	0	0	0	0	2	0	0
										
BROWN, Ronnie 	Winger	6	0	0	0	0	0	2+1	0	0
										
CHARNLEY, Ray 	Forward	40	14	1	1	1	0	5	6	1
										
CRAVEN, John 	Midfielder	13+1	0	0	0	0	0	0	0	0
										
FISHER, Hugh 	Midfielder	21+2	1	0	1	0	0	4+1	0	0
										
GREEN, Tony 	Midfielder	1	0	0	0	0	0	0	0	0
										
GREEN, Johnny 	Central Defender	15	0	0	1	0	0	1	0	0
										
HUGHES, Emlyn 	Central Defender	26+1	0	0	1	0	0	5	0	0
										
HUNTER, Mick 	Midfielder	0	0	0	0	0	0	0	0	0
										
INGRAM, Gerry 	Forward	3	0	0	0	0	0	0	0	0
										
JAMES, Glyn 	Central Defender	33+1	0	0	1	0	0	3	0	0
										
LEA, Les 	Winger	36	3	0	1	0	0	5	1	0
										
MCPHEE, John 	Central Defender	25+1	0	0	1	0	0	4	0	0
										
MOIR, Ian 	Winger	22	5	0	0	0	0	4	2	0
										
MORTON, Ken 	Winger	0	0	0	0	0	0	0	0	0
										
OATES, Graham 	Winger	16	2	0	0	0	0	1	0	0
										
ROBSON, Jimmy 	Forward	30+2	3	0	1	0	0	4	2	0
										
ROWE, Graham 	Midfielder	13	0	0	0	0	0	1	0	0
										
SKIRTON, Alan 	Winger	25	8	1	0	0	0	3	2	0
										
SUDDICK, Alan 	Midfielder	19	4	0	1	0	0	0	0	0
										
TAYLOR, Alan 	Goalkeeper	2+1	0	0	0	0	0	0	0	0
										
THOMAS, Kevin 	Goalkeeper	5	0	0	0	0	0	0	0	0
										
THOMPSON, Tommy 	Full Back	36	0	0	1	0	0	4	0	0
										
TURNER, Neil 	Midfielder	2	0	0	0	0	0	1	0	0
										
WADDELL, Bobby 	Centre Forward	9	1	0	0	0	0	1	1	0
										
WAITERS, Tony 	Goalkeeper	35	0	0	1	0	0	5	0	0
