-- League --	--- FA Cup ---	---- Other ----

1966/67
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BANKS, Gordon 	Goalkeeper	36	0	0	1	0	0	3	0	0
										
CROSS, Graham 	Central Defender	41	1	0	1	0	0	3	0	0
										
DOUGAN, Derek 	Forward	31	16	0	1	0	0	3	5	0
										
DOUGAN, Max 	Full Back	2	0	0	0	0	0	0	0	0
										
GIBSON, David 	Midfielder	40	6	0	1	0	0	3	1	0
										
GOODFELLOW, Jimmy 	Midfielder	29	5	0	0	0	0	3	3	0
										
GREIG, Bobby 	Winger	0	0	0	0	0	0	0	0	0
										
HOLLIS, Mick 	Forward	0	0	0	0	0	0	0	0	0
										
LEE, Tony 	Winger	0	0	0	0	0	0	0	0	0
										
MATTHEWS, Paul 	Midfielder	8+2	0	0	0	0	0	0+1	0	0
										
MCDERMENT, Billy 	Central Defender	1+1	0	0	0	0	0	0	0	0
										
NISH, David 	Full Back	18	1	0	0	0	0	0	0	0
										
NORMAN, Richie 	Full Back	42	0	0	1	0	0	3	0	0
										
ROBERTS, Bobby 	Midfielder	42	7	0	1	0	0	3	1	0
										
RODRIGUES, Peter 	Full Back	40	3	0	1	0	0	3	0	0
										
SHARKEY, Nick 	Forward	3	4	0	0	0	0	0	0	0
										
SHILTON, Peter 	Goalkeeper	4	0	0	0	0	0	0	0	0
										
SINCLAIR, Jackie 	Winger	41	21	5	1	0	0	3	1	1
										
SJOBERG, John 	Central Defender	28	0	0	1	0	0	3	0	0
										
STRINGFELLOW, Mike 	Winger	42	10	0	1	0	0	3	1	0
										
SWEENIE, Tom 	Midfielder	11	2	0	1	1	0	0	0	0
										
TEWLEY, Alan 	Winger	0+1	0	0	0	0	0	0	0	0
										
TIMSON, David 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
WOOLLETT, Alan 	Central Defender	1+1	0	0	0	0	0	0	0	0
