	-- League --	--- FA Cup ---	---- Other ----

1966/67
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANDERSON, Willie	Winger	
										
ASTON, John	Winger	
										
BEST, George	Forward	
										
BRENNAN, Shay	Full Back	
										
CANTWELL, Noel	Full Back	
										
CHARLTON, Bobby	Midfielder	
										
CONNAUGHTON, John	Goalkeeper	
										
CONNELLY, John	Winger	
										
CRERAND, Pat	Midfielder	
										
DUNNE, Tony	Full Back	
										
DUNNE, Pat	Goalkeeper	
										
FITZPATRICK, John	Midfielder	
										
FOULKES, Bill	Central Defender	
										
GASKELL, David	Goalkeeper	
										
GREGG, Harry	Goalkeeper	
										
HERD, David	Forward	
										
LAW, Denis	Forward	
										
NOBLE, Bobby	Full Back	
										
QUINN, Noel	Winger	
										
RYAN, Jimmy	Winger	
										
SADLER, David	Central Defender	
										
STEPNEY, Alex	Goalkeeper	
										
STILES, Nobby	Midfielder	
										
WATSON, Willie	Full Back
