,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Neville Southall\4ef5450a,wls WAL,GB,34,42,42,3780,42.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Ebbrell\175bbf7c,eng ENG,MT,23,39,39,3500,38.9,4,2,4,0,0,7,0,0.10,0.05,0.15,0.10,0.15,Matchs
Matt Jackson\4b8b0f54,eng ENG,DF,21,38,37,3318,36.9,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matchs
Tony Cottee\111e8515,eng ENG,AT,28,39,36,3241,36.0,16,3,14,2,3,2,0,0.44,0.08,0.53,0.39,0.47,Matchs
Gary Ablett\ab708080,eng ENG,DF,27,32,32,2880,32.0,1,3,1,0,0,3,0,0.03,0.09,0.12,0.03,0.12,Matchs
Peter Beagrie\edcefdc4,eng ENG,AT,27,29,29,2446,27.2,4,,,,,1,0,0.15,,,,,Matchs
Barry Horne\2c1d83f7,wls WAL,MT,31,32,28,2562,28.5,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matchs
Ian Snodin\6d6a9e2b,eng ENG,DFMT,29,29,28,2489,27.7,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matchs
Dave Watson\f41fba43,eng ENG,DF,31,28,27,2334,25.9,1,1,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matchs
Graham Stuart\159c714f,eng ENG,ATMT,22,29,26,2330,25.9,3,4,2,1,1,0,0,0.12,0.15,0.27,0.08,0.23,Matchs
Mark Ward\2080e6bb,eng ENG,MT,30,27,26,2255,25.1,1,3,1,0,0,5,0,0.04,0.12,0.16,0.04,0.16,Matchs
Andy Hinchcliffe\4bb95ffe,eng ENG,DF,24,26,25,2261,25.1,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matchs
Paul Rideout\3ee2a1e0,eng ENG,AT,28,24,21,1748,19.4,6,1,6,0,0,0,0,0.31,0.05,0.36,0.31,0.36,Matchs
Paul Holmes\6d4ace8b,eng ENG,DF,25,15,15,1310,14.6,0,2,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matchs
Brett Angell\64c0cb21,eng ENG,AT,24,16,13,1153,12.8,1,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matchs
Preki\3d6d73e3,us USA,ATMT,30,23,9,1058,11.8,1,1,1,0,0,0,0,0.09,0.09,0.17,0.09,0.17,Matchs
Anders Limpar\897b32c0,se SWE,MT,27,9,9,803,8.9,0,,0,0,0,0,0,0.00,,,0.00,,Matchs
David Unsworth\05fcbb55,eng ENG,DF,19,8,7,619,6.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stuart Barlow\abea9969,eng ENG,AT,25,22,6,846,9.4,3,1,3,0,0,0,0,0.32,0.11,0.43,0.32,0.43,Matchs
Neil Moore\bf66df85,eng ENG,DF,20,4,4,315,3.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Robert Warzycha\637d9c56,pl POL,MT,29,7,3,311,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Rowett\92c33b52,eng ENG,DF,19,2,0,19,0.2,1,0,1,0,0,0,0,4.74,0.00,4.74,4.74,4.74,Matchs
Total de l'équipe,,,27.6,42,467,,,43,23,40,3,4,34,0,1.02,0.55,1.57,0.95,1.50,
Total adversaire,,,26.6,42,,,,,,,,,,,,,,,,
