	-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AGBOOLA, Reuben	Full Back	
										
ARMSTRONG, Gordon	Midfielder	
										
ATKINSON, Brian	Midfielder	
										
BALL, Kevin	Midfielder	
										
BENNETT, Gary	Central Defender	
										
BRACEWELL, Paul	Midfielder	
										
BRADY, Kieron	Midfielder	
										
CARTER, Tim	Goalkeeper	
										
CORNFORTH, John	Midfielder	
										
CULLEN, Tony	Winger	
										
DAVENPORT, Peter	Forward	
										
GABBIADINI, Marco	Forward	
										
GAUGHAN, Steve	Midfielder	
										
GRAY, Martin	Midfielder	
										
HARDYMAN, Paul	Full Back	
										
HAUSER, Thomas	Forward	
										
HAWKE, Warren	Forward	
										
KAY, John	Full Back	
										
MACPHAIL, John	Central Defender	
										
MOONEY, Brian	Winger	
										
NORMAN, Tony	Goalkeeper	
										
ORD, Richard	Central Defender	
										
OWERS, Gary	Midfielder	
										
PASCOE, Colin	Winger	
										
RUSH, David	Forward	
										
SMITH, Tony	Full Back	
										
WILLIAMS, Paul	Full Back
