	-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BLADES, Paul 	Central Defender	21	0	0	1	0	0	7	0	0
										
BOWEN, Mark 	Full Back	37	1	0	4	0	0	7	0	0
										
BROWN, Nicky 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
BUTTERWORTH, Ian 	Central Defender	31	0	0	3	0	0	4+1	0	0
										
CROOK, Ian 	Midfielder	31+1	3	0	4	0	0	7	1	0
										
CULVERHOUSE, Ian 	Full Back	34	0	0	4	0	0	8	0	0
										
FLECK, Robert 	Forward	23+6	5	0	4	3	0	6	3	0
										
FOX, Ruel 	Winger	23+5	4	0	0+2	0	0	4+3	0	0
										
GORDON, Dale 	Winger	35+1	7	0	4	2	0	8	1	0
										
GOSS, Jerry 	Midfielder	14+5	1	0	1+1	0	0	5	3	0
										
GUNN, Bryan 	Goalkeeper	34	0	0	4	0	0	8	0	0
										
LOSS, Colin 	Midfielder	0	0	0	0	0	0	0	0	0
										
MINETT, Jason 	Full Back	0+2	0	0	0	0	0	0	0	0
										
MORTENSEN, Henrik 	Forward	0+3	0	0	0+1	1	0	0+2	0	0
										
PHILLIPS, David 	Midfielder	38	4	0	4	0	0	8	0	0
										
POLSTON, John 	Central Defender	27	4	0	4	0	0	5	0	0
										
POWER, Lee 	Forward	13+3	3	0	0	0	0	1	0	0
										
ROSARIO, Robert 	Forward	9	0	0	1	1	0	1	1	0
										
SHERWOOD, Tim 	Midfielder	37	7	0	4	0	0	7	2	0
										
SMITH, Dave 	Midfielder	2+1	0	0	2	0	0	1+1	0	0
										
SUTCH, Daryl 	Full Back	2+2	0	0	0	0	0	1+1	0	0
										
SUTTON, Chris 	Forward	0+2	0	0	0	0	0	0	0	0
										
TAYLOR, Robert 	Forward	0	0	0	0	0	0	0	0	0
										
ULLATHORNE, Rob 	Full Back	2	0	0	0	0	0	0	0	0
										
WALTON, Mark 	Goalkeeper	4	0	0	0	0	0	0	0	0
										
WOODTHORPE, Colin 	Full Back	1	0	0	0	0	0	0	0	0
