	-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ATTEVELD, Ray 	Full Back	17+3	0	0	3	0	0	3+1	0	0
										
BARLOW, Stuart 	Forward	0+2	0	0	0	0	0	0	0	0
										
BEAGRIE, Peter 	Winger	14+3	2	0	1+1	0	0	5	1	0
										
COTTEE, Tony 	Forward	20+9	10	0	1+3	2	0	7+2	12	0
										
EBBRELL, John 	Midfielder	34+2	3	0	6	2	0	8	2	0
										
HINCHCLIFFE, Andy 	Full Back	21	1	0	5	0	0	4	0	0
										
JENKINS, Iain 	Full Back	1	0	0	0	0	0	0	0	0
										
KEOWN, Martin 	Central Defender	21+3	0	0	4+1	0	0	6	0	0
										
MCCALL, Stuart 	Midfielder	33	3	0	5+1	0	0	9	0	0
										
MCDONALD, Neil 	Full Back	27+2	2	0	6	0	0	8+1	2	0
										
MILLIGAN, Mike 	Midfielder	16+1	1	0	1	0	0	4+2	1	0
										
NEVIN, Pat 	Winger	31+6	8	0	5+1	0	0	5+4	1	0
										
NEWELL, Mike 	Forward	20+9	7	0	2+2	0	0	6+2	1	0
										
NEWLAND, Ray 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
RATCLIFFE, Kevin 	Central Defender	35+1	0	0	6	0	0	8+1	0	0
										
SANG, Neil 	Midfielder	0	0	0	0	0	0	0	0	0
										
SHARP, Graeme 	Forward	24+3	3	0	6	2	0	4	3	0
										
SHEEDY, Kevin 	Midfielder	20+2	4	1	3	1	0	2	0	0
										
SNODIN, Ian 	Midfielder	1	0	0	0	0	0	0	0	0
										
SOUTHALL, Neville 	Goalkeeper	38	0	0	6	0	0	9	0	0
										
WARZYCHA, Robert 	Midfielder	7+1	2	0	0	0	0	3	2	0
										
WATSON, Dave 	Central Defender	32	2	0	6	2	0	8	2	0
										
WHITESIDE, Norman 	Midfielder	1+1	0	0	0	0	0	0	0	0
										
YOUDS, Eddie 	Central Defender	5+3	0	0	0	0	0	0	0	0
