-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BATTY, David 	Midfielder	37	0	0	6	0	0	10	0	0
										
BEGLIN, Jim 	Full Back	0	0	0	0	0	0	1	0	0
										
CHAPMAN, Lee 	Forward	38	21	0	6	3	0	11	7	0
										
CROSBY, Andy 	Central Defender	0	0	0	0	0	0	0	0	0
										
DAVISON, Bobby 	Forward	2+3	1	0	0+2	0	0	1+2	0	0
										
DAY, Mervyn 	Goalkeeper	0	0	0	0	0	0	2	0	0
										
FAIRCLOUGH, Chris 	Central Defender	34	4	0	6	0	0	11	1	0
										
HADDOCK, Peter 	Central Defender	10+5	0	0	3	0	0	6+1	0	0
										
JONES, Vinnie 	Midfielder	1	0	0	0	0	0	0	0	0
										
KAMARA, Chris 	Midfielder	5+2	0	0	0	0	0	1+1	0	0
										
KERR, Dylan 	Full Back	0	0	0	0	0	0	0+1	0	0
										
LUKIC, John 	Goalkeeper	38	0	0	6	0	0	10	0	0
										
MCALLISTER, Gary 	Midfielder	38	2	0	6	1	0	11	3	0
										
MCCLELLAND, John 	Central Defender	3	0	0	2	0	0	0	0	0
										
PEARSON, John 	Forward	4+9	1	0	1+3	0	0	3+3	0	0
										
SHUTT, Carl 	Forward	25+3	10	0	5	0	0	6+2	1	0
										
SMALLEY, Paul 	Full Back	0	0	0	0	0	0	0	0	0
										
SNODIN, Glynn 	Midfielder	14+6	0	0	2+1	0	0	4+1	0	0
										
SPEED, Gary 	Midfielder	35+3	7	0	6	0	0	10+2	3	0
										
STERLAND, Mel 	Full Back	38	5	0	6	1	0	11	2	0
										
STOKER, Gareth 	Midfielder	0	0	0	0	0	0	0	0	0
										
STRACHAN, Gordon 	Midfielder	34	7	4	6	1	1	12	2	0
										
VARADI, Imre 	Forward	5+1	2	0	0	0	0	2+1	1	0
										
WHITLOW, Mike 	Full Back	14+4	1	0	1+3	0	0	5+1	0	0
										
WHYTE, Chris 	Central Defender	38	3	0	4	0	0	11	1	0
										
WILLIAMS, Andy 	Midfielder	5+7	0	0	0	0	0	4+3	1	0
