	-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARBER, Phil 	Midfielder	13+6	1	0	0	0	0	3+3	0	0
										
BODIN, Paul 	Full Back	5	0	0	0	0	0	0	0	0
										
BRIGHT, Mark 	Forward	29+3	9	0	3	0	0	11	6	0
										
COLLYMORE, Stan 	Forward	0+6	0	0	0	0	0	0	0	0
										
DENNIS, Mark 	Full Back	0+1	0	0	0	0	0	0	0	0
										
GRAY, Andy 	Midfielder	27+3	4	2	3	0	0	10	1	0
										
HEDMAN, Rudi 	Central Defender	1	0	0	0	0	0	0	0	0
										
HODGES, Glyn 	Winger	5+2	0	0	0	0	0	2+2	1	0
										
HUMPHREY, John 	Full Back	38	1	0	3	0	0	11	0	0
										
LINE, Simon 	Full Back	0	0	0	0	0	0	0	0	0
										
MARTYN, Nigel 	Goalkeeper	38	0	0	3	0	0	11	0	0
										
MCGOLDRICK, Eddie 	Winger	21+5	0	0	3	0	0	4+2	1	0
										
OSBORN, Simon 	Midfielder	2+2	0	0	0	0	0	0+1	0	0
										
PARDEW, Alan 	Midfielder	15+4	1	0	1	0	0	6+1	0	0
										
SALAKO, John 	Winger	35	6	0	3	1	0	10	3	0
										
SHAW, Richard 	Central Defender	36	1	0	3	0	0	11	0	0
										
SOUTHGATE, Gareth 	Central Defender	1	0	0	0	0	0	1+1	0	0
										
THOMAS, Geoff 	Midfielder	38	6	0	3	0	0	11	2	0
										
THOMPSON, Garry 	Forward	8+3	1	0	0	0	0	0+2	1	0
										
THORN, Andy 	Central Defender	34	1	0	2	0	0	9	0	0
										
WITTER, Tony 	Central Defender	0	0	0	0	0	0	0	0	0
										
WRIGHT, Ian 	Forward	38	15	0	3	1	0	11	9	0
										
YOUNG, Eric 	Central Defender	34	3	0	3	0	0	10	1	0
