-- League --	--- FA Cup ---	---- Other ----

1990/91
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLEN, Paul 	Midfielder	34+2	3	0	6	0	0	6	0	0
										
BERGSSON, Gudni 	Central Defender	9+3	1	0	0	0	0	0	0	0
										
CHEESEWRIGHT, John 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
DEARDEN, Kevin 	Goalkeeper	0	0	0	0	0	0	1	0	0
										
EDINBURGH, Justin 	Full Back	14+2	1	0	5	0	0	5	0	0
										
FENWICK, Terry 	Central Defender	4	0	0	2	0	0	2	0	0
										
GARLAND, Peter 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
GASCOIGNE, Paul 	Midfielder	26	7	0	6	6	0	4+1	6	1
										
GRAY, Phil 	Forward	3+3	0	0	0+1	0	0	0	0	0
										
HALL, Mark 	Winger	0	0	0	0	0	0	0	0	0
										
HENDON, Ian 	Full Back	0+2	0	0	0	0	0	0	0	0
										
HENDRY, John 	Forward	2+2	2	0	0	0	0	0	0	0
										
HOUGHTON, Scott 	Winger	0	0	0	0	0	0	0	0	0
										
HOWELLS, David 	Midfielder	29	4	0	4	0	0	6	0	0
										
LINEKER, Gary 	Forward	32	15	3	6	3	0	5	1	0
										
MABBUTT, Gary 	Central Defender	35	2	0	6	1	0	6	0	0
										
MONCUR, John 	Midfielder	4+5	0	0	0	0	0	1+1	0	0
										
MORAN, Paul 	Winger	0+1	0	0	1	0	0	0	0	0
										
NAYIM, xxx 	Midfielder	32+1	5	0	3+2	1	0	2+3	0	0
										
SAMWAYS, Vinny 	Midfielder	14+9	1	0	4+1	0	0	4	0	0
										
SEDGLEY, Steve 	Midfielder	33+1	0	0	4+1	0	0	4+2	0	0
										
SMITH, Neil 	Midfielder	0	0	0	0	0	0	0	0	0
										
STEWART, Paul 	Forward	35	3	0	5	2	0	6	4	0
										
THOMAS, Mitchell 	Full Back	23+8	0	0	2	0	0	4+1	0	0
										
THORSTVEDT, Erik 	Goalkeeper	37	0	0	6	0	0	5	0	0
										
TUTTLE, David 	Central Defender	4+2	0	0	0	0	0	0+1	0	0
										
VAN DEN HAUWE, Pat 	Full Back	31+1	0	0	5	0	0	2	0	0
										
WALKER, Ian 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
WALSH, Paul 	Forward	16+13	7	0	1+3	0	0	3+3	0	0
