,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Clint Hill\c0936ded,eng ENG,DF,33,31,31,2628,29.2,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matchs
Stéphane Mbia\c39d9657,cm CMR,DFMT,26,29,29,2412,26.8,0,3,0,0,0,9,1,0.00,0.11,0.11,0.00,0.11,Matchs
Adel Taarabt\47dc80f5,ma MAR,ATMT,23,31,25,2243,24.9,5,4,5,0,1,5,0,0.20,0.16,0.36,0.20,0.36,Matchs
Júlio César\f619413f,br BRA,GB,32,24,24,2098,23.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Armand Traoré\021ea92d,sn SEN,DFMT,22,26,24,2089,23.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
José Bosingwa\13dd442f,pt POR,DF,29,23,22,1825,20.3,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matchs
Ryan Nelsen\510f2c7c,nz NZL,DF,34,21,21,1882,20.9,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matchs
Esteban Granero\1b17ed86,es ESP,MT,25,24,19,1660,18.4,1,1,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matchs
Jamie Mackie\d0de6b37,sct SCO,ATMT,26,29,17,1713,19.0,2,1,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matchs
Bobby Zamora\7ddb3563,eng ENG,AT,31,21,16,1308,14.5,4,1,4,0,0,1,1,0.28,0.07,0.34,0.28,0.34,Matchs
Nedum Onuoha\b28a0b5a,eng ENG,DF,25,23,15,1617,18.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Junior Hoilett\33af5b9e,ca CAN,ATMT,22,26,15,1456,16.2,1,1,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matchs
Park Ji-sung\3de4cb30,kr KOR,MT,31,20,15,1341,14.9,0,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matchs
Robert Green\a350680b,eng ENG,GB,32,16,14,1322,14.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Shaun Wright-Phillips\e1e0b05f,eng ENG,ATMT,30,20,14,1245,13.8,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matchs
Loïc Rémy\5c2da10f,fr FRA,AT,25,14,13,1140,12.7,6,0,5,1,2,1,0,0.47,0.00,0.47,0.39,0.39,Matchs
Fábio\bc7b4580,br BRA,DF,22,21,13,1137,12.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Djibril Cissé\7e6917be,fr FRA,AT,30,18,12,1111,12.3,3,0,3,0,1,0,0,0.24,0.00,0.24,0.24,0.24,Matchs
Andros Townsend\b28bbd58,eng ENG,ATMT,21,12,12,1016,11.3,2,1,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,Matchs
Samba Diakité\6bc6f173,ml MLI,MT,23,14,11,934,10.4,0,1,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matchs
Shaun Derry\e3606bf2,eng ENG,MT,34,18,10,1085,12.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Anton Ferdinand\d1891093,eng ENG,DF,27,13,10,915,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Christopher Samba\e43cada1,cg CGO,DF,28,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alejandro Faurlín\594d286e,ar ARG,MT,25,11,10,777,8.6,0,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matchs
Jermaine Jenas\3149f712,eng ENG,MT,29,12,8,813,9.0,2,0,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matchs
Jay Bothroyd\8cdc5afd,eng ENG,AT,30,4,2,238,2.6,1,0,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matchs
Tal Ben Haim\2277a390,il ISR,DF,30,3,2,197,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andrew Johnson\facd1b3e,eng ENG,AT,31,3,2,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kieron Dyer\90b5a2f2,eng ENG,MT,33,4,1,198,2.2,0,1,0,0,0,1,0,0.00,0.45,0.45,0.00,0.45,Matchs
Michael Harriman\4c3e2fd0,ie IRL,DFMT,19,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.2,38,418,,,29,22,28,1,4,59,3,0.76,0.58,1.34,0.74,1.32,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
