,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Asmir Begović\7b4de647,ba BIH,GB,25,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonathan Walters\0356cf4f,ie IRL,ATMT,28,38,38,3303,36.7,8,1,5,3,5,4,0,0.22,0.03,0.25,0.14,0.16,Matchs
Ryan Shawcross\285a3d44,eng ENG,DF,24,37,37,3330,37.0,1,1,1,0,0,9,0,0.03,0.03,0.05,0.03,0.05,Matchs
Robert Huth\0bd1ea64,de GER,DF,27,35,35,3150,35.0,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matchs
Steven Nzonzi\c7526c18,fr FRA,MT,23,35,35,3108,34.5,1,1,1,0,0,9,1,0.03,0.03,0.06,0.03,0.06,Matchs
Glenn Whelan\d5bd56a5,ie IRL,MT,28,32,31,2586,28.7,0,4,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,Matchs
Geoff Cameron\1a160ea3,us USA,DFMT,27,35,29,2637,29.3,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matchs
Peter Crouch\73d9bdc7,eng ENG,AT,31,34,28,2321,25.8,7,4,7,0,0,2,0,0.27,0.16,0.43,0.27,0.43,Matchs
Charlie Adam\aff418dc,sct SCO,MT,26,27,22,1758,19.5,3,2,3,0,0,8,1,0.15,0.10,0.26,0.15,0.26,Matchs
Matthew Etherington\ef616df9,eng ENG,MT,30,31,21,1720,19.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ryan Shotton\09f82c6e,eng ENG,DFAT,23,23,20,1821,20.2,0,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matchs
Andy Wilkinson\9aca56d3,eng ENG,DF,27,24,19,1729,19.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marc Wilson\c325c010,ie IRL,DFMT,24,19,19,1487,16.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Kightly\26e5c484,eng ENG,ATMT,26,22,14,1190,13.2,3,1,3,0,0,2,0,0.23,0.08,0.30,0.23,0.30,Matchs
Dean Whitehead\a32204c9,eng ENG,DFMT,30,26,12,1407,15.6,1,0,1,0,0,10,1,0.06,0.00,0.06,0.06,0.06,Matchs
Kenwyne Jones\5f3b634e,tt TRI,AT,27,26,10,1049,11.7,3,2,3,0,0,0,0,0.26,0.17,0.43,0.26,0.43,Matchs
Cameron Jerome\680fb5ee,eng ENG,AT,25,26,8,1123,12.5,3,3,3,0,0,3,0,0.24,0.24,0.48,0.24,0.48,Matchs
Matthew Upson\1a6e6d03,eng ENG,DF,33,1,1,90,1.0,1,0,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matchs
Jermaine Pennant\c6043950,eng ENG,MT,29,1,1,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Michael Owen\88b3f52c,eng ENG,AT,32,8,0,101,1.1,1,0,1,0,0,0,0,0.89,0.00,0.89,0.89,0.89,Matchs
Brek Shea\adb6ae24,us USA,DFAT,22,2,0,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Wilson Palacios\58df81fc,hn HON,MT,28,4,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rory Delap\9b0dac73,ie IRL,MT,36,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Maurice Edu\748dbb80,us USA,DFMT,26,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.1,38,418,,,33,23,30,3,5,76,4,0.87,0.61,1.47,0.79,1.39,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
