Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ARMES, Sammy ",Winger,7,0,0,1,0,0,0,0,0
,"BROWN, George ",Centre Forward,33,18,1,4,2,0,0,0,0
,"BROWNE, Bobby ",Wing Half,25,0,0,4,0,0,0,0,0
,"CARR, Jimmy ",Centre Forward,2,0,0,0,0,0,0,0,0
,"COCHRANE, Tom ",Winger,40,3,0,4,1,0,0,0,0
,"DUGGAN, Harry ",Winger,29,6,0,3,2,0,0,0,0
,"EDWARDS, Willis ",Wing Half,39,1,0,4,0,0,0,0,0
,"FURNESS, Billy ",Inside Forward,34,7,1,4,1,0,0,0,0
,"HARGREAVES, Jackie ",Winger,2,0,0,0,0,0,0,0,0
,"HART, Ernie ",Central Defender,4,0,0,0,0,0,0,0,0
,"HORNBY, Cecil ",Wing Half,11,0,0,0,0,0,0,0,0
,"HYDES, Arthur ",Centre Forward,10,5,0,0,0,0,0,0,0
,"JAMES, Dai ",Centre Forward,0,0,0,0,0,0,0,0,0
,"KANE, Bob ",Central Defender,10,0,0,0,0,0,0,0,0
,"KELLY, Jack ",Centre Forward,34,15,0,4,1,0,0,0,0
,"KELLY, Mick ",Centre Forward,2,0,0,0,0,0,0,0,0
,"MAHON, Jack ",Winger,4,0,0,0,0,0,0,0,0
,"MAKINSON, James ",Wing Half,3,0,0,0,0,0,0,0,0
,"MCDOUGALL, Jock ",Central Defender,29,0,0,4,1,0,0,0,0
,"MCINROY, Albert ",Goalkeeper,41,0,0,4,0,0,0,0,0
,"MILBURN, George ",Full Back,5,0,0,0,0,0,0,0,0
,"MILBURN, Jack ",Full Back,39,9,9,4,0,0,0,0,0
,"NEAL, Tom ",Wing Half,5,0,0,0,0,0,0,0,0
,"SAVAGE, Reg ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"SPROSTON, Bert ",Full Back,40,0,0,4,0,0,0,0,0
,"STEPHENSON, Eric ",Inside Forward,10,1,0,0,0,0,0,0,0
,"THOMPSON, Bill ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"TURNER, John ",Winger,3,0,0,0,0,0,0,0,0
,"WALKER, Steve ",Wing Half,0,0,0,0,0,0,0,0,0
