-- League --	--- FA Cup ---	---- Other ----

1982/83
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANTIC, Raddy	Midfielder	
										
AYLOTT, Trevor	Forward	
										
BEASLEY, Andy	Goalkeeper	
										
BUNN, Frankie	Forward	
										
DANIEL, Ray	Full Back	
										
DONAGHY, Mal	Central Defender	
										
ELLIOTT, Paul	Central Defender	
										
FINDLAY, Jake	Goalkeeper	
										
FUCCILLO, Lil	Midfielder	
										
GEDDIS, David	Forward	
										
GODDEN, Tony	Goalkeeper	
										
GOODYEAR, Clive	Central Defender	
										
HILL, Ricky	Midfielder	
										
HORTON, Brian	Midfielder	
										
JUDGE, Alan	Goalkeeper	
										
KELLOCK, Billy	Midfielder	
										
MONEY, Richard	Central Defender	
										
MOSS, David	Winger	
										
PARKER, Garry	Midfielder	
										
SMALL, Mike	Forward	
										
STEIN, Brian	Forward	
										
STEPHENS, Kirk	Full Back	
										
THOMAS, Mitchell	Full Back	
										
TURNER, Wayne	Midfielder	
										
WALSH, Paul	Forward	
										
WATTS, Mark	Forward	
										
WHITE, Steve	Forward	
