-- League --	--- FA Cup ---	---- Other ----

1982/83
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARCHIBALD, Steve 	Forward	31	11	0	1	0	0	9	4	0
										
ARDILES, Ossie 	Midfielder	2	0	0	1	0	0	1	0	0
										
BRAZIL, Alan 	Forward	12	6	0	0	0	0	0	0	0
										
BROOKE, Garry 	Midfielder	19+4	7	3	1+1	0	0	7+1	2	1
										
CLEMENCE, Ray 	Goalkeeper	41	0	0	3	0	0	10	0	0
										
CODNER, Robert 	Midfielder	0	0	0	0	0	0	0	0	0
										
CORBETT, Pat 	Central Defender	0+1	0	0	0	0	0	0	0	0
										
CROOK, Ian 	Midfielder	1+3	0	0	0	0	0	0	0	0
										
CROOKS, Garth 	Forward	26	8	0	2	1	0	9	6	0
										
DICK, Ally 	Winger	2	0	0	2	0	0	0	0	0
										
FALCO, Mark 	Forward	11+5	5	0	0	0	0	1+3	0	0
										
GALVIN, Tony 	Winger	26	2	0	1	0	0	3	0	0
										
GIBSON, Terry 	Forward	14+2	4	0	3	1	0	1+2	2	0
										
HAZARD, Micky 	Midfielder	15+3	1	0	2	1	0	7+1	0	0
										
HODDLE, Glenn 	Midfielder	22+2	1	0	0+1	0	0	4+1	0	0
										
HUGHTON, Chris 	Full Back	38	3	0	3	0	0	8	1	0
										
LACY, John 	Central Defender	22	0	0	2	0	0	8	0	0
										
MABBUTT, Gary 	Central Defender	38	10	0	2+1	0	0	10	1	0
										
MAZZON, Giorgio 	Central Defender	2	0	0	0	0	0	0+1	0	0
										
MILLER, Paul 	Central Defender	23	1	0	0	0	0	5	0	0
										
O'REILLY, Gary 	Central Defender	25+1	0	0	1	0	0	6	0	0
										
PARKS, Tony 	Goalkeeper	1	0	0	0	0	0	0+1	0	0
										
PERRYMAN, Steve 	Central Defender	32+1	1	0	3	0	0	4+2	0	0
										
PRICE, Paul 	Central Defender	16	0	0	1	0	0	7	0	0
										
ROBERTS, Graham 	Central Defender	20+4	2	0	2	0	0	2	0	0
										
THOMAS, Martin 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
VILLA, Ricky 	Midfielder	22+1	2	0	3	0	0	8	1	0
										
WEBSTER, Simon 	Central Defender	1+1	0	0	0	0	0	0	0	0
