,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Maynor Figueroa\d8524b21,hn HON,DF,25,38,38,3341,37.1,1,2,1,0,0,4,0,0.03,0.05,0.08,0.03,0.08,Matchs
Titus Bramble\83ac7c3c,eng ENG,DF,27,35,35,3133,34.8,1,0,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matchs
Mario Melchiot\1f5e2ed9,nl NED,DF,31,34,33,2920,32.4,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matchs
Lee Cattermole\538e77d5,eng ENG,MT,20,33,33,2812,31.2,1,2,1,0,0,11,2,0.03,0.06,0.10,0.03,0.10,Matchs
Chris Kirkland\710265d2,eng ENG,GB,27,32,32,2799,31.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Antonio Valencia\08aa17d0,ec ECU,DFMT,22,31,31,2678,29.8,3,4,3,0,0,4,1,0.10,0.13,0.24,0.10,0.24,Matchs
Paul Scharner\d8bcce3d,at AUT,DFMT,28,29,27,2384,26.5,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matchs
Emmerson Boyce\84bfbd38,bb BRB,DF,28,27,26,2321,25.8,1,0,1,0,0,3,1,0.04,0.00,0.04,0.04,0.04,Matchs
Amr Zaki\fb1fca2e,eg EGY,AT,25,29,22,2064,22.9,10,1,6,4,4,3,0,0.44,0.04,0.48,0.26,0.31,Matchs
Wilson Palacios\58df81fc,hn HON,MT,24,21,21,1833,20.4,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matchs
Emile Heskey\30184789,eng ENG,AT,30,20,20,1688,18.8,3,0,3,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matchs
Michael Brown\85543572,eng ENG,MT,31,25,18,1528,17.0,0,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matchs
Charles N'Zogbia\4e31f3e2,fr FRA,DFAT,22,13,13,1082,12.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matchs
Ryan Taylor\5c6dd7bc,eng ENG,DFMT,23,12,11,890,9.9,2,1,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,Matchs
Olivier Kapo\992c2db8,fr FRA,ATMT,27,19,10,895,9.9,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matchs
Mido\91d87d09,eg EGY,AT,25,12,10,758,8.4,2,0,1,1,1,1,0,0.24,0.00,0.24,0.12,0.12,Matchs
Hugo Rodallega\9683d0b2,co COL,AT,23,15,9,983,10.9,3,0,3,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matchs
Ben Watson\df540668,eng ENG,MT,23,10,6,654,7.3,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matchs
Jason Koumas\e3c6ba7b,wls WAL,MT,28,16,5,679,7.5,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matchs
Daniël de Ridder\18bd458f,nl NED,ATMT,24,18,5,582,6.5,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matchs
Henri Camara\b2b48ae0,sn SEN,AT,31,17,3,470,5.2,2,0,2,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matchs
Richard Kingson\05380aa0,gh GHA,GB,30,4,3,351,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mike Pollitt\a31d9d81,eng ENG,GB,36,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kevin Kilbane\56cf4517,ie IRL,DFMT,31,10,3,269,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Cho Won-hee\6b4c91b1,kr KOR,DFMT,25,1,1,57,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Erik Edman\cf98b935,se SWE,DF,29,2,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Antoine Sibierski\22936ff2,fr FRA,ATMT,33,3,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Callum McManaman\1a5dbcc2,eng ENG,ATMT,17,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jon Routledge\6ab5275a,eng ENG,MT,18,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.5,38,418,,,33,15,28,5,5,59,4,0.87,0.39,1.26,0.74,1.13,
Total adversaire,,,26.6,38,,,,,,,,,,,,,,,,
